for halloween haley scored [a] pieces of candy . she ate [b] pieces the first night and then her sister gave her [c] more pieces . how many pieces of candy does haley have now ?	x = ( ( [a] + [c] ) - [b] )
janet has [a] stickers . she gets [b] more from ruth . how many stickers does janet have in all ?	x = ( [a] + [b] )
greg and sharon own neighboring cornfields . greg harvested [a] acre of corn on monday and sharon harvested [b] acre . how many more acres did greg harvest than sharon ?	x = [a] - [b]
aldo runs [a] miles in [b] minutes . at the same rate , how many miles would he run in [c] minutes ?	x / [c] = [a] / [b]
suppose you are starting an office cleaning service . you have spent [a] dollars on equipment . to clean an office , you use [b] dollars worth of supplies you purchased . you charge [c] dollars per office . how many offices must you clean to break even ?	( ( 0 - [a] ) + ( [c] * x ) ) - ( [b] * x ) = 0.0
there are [a] students making [b] stars each for the school wall . how many stars will they make all together ?	x = ( [a] * [b] )
gavin has [a] shirts . [b] are blue the rest are green . how many green shirts does gavin have ?	x = ( [a] - [b] )
eve ran [a] mile and walked [b] mile . how much farther did eve run than walk ?	x = [a] - [b]
there were originally [a] houses in lincoln county . during a housing boom , developers built [b] . how many houses are there now in lincoln county ?	x = [a] + [b]
there were [a] girls and [b] boys on the playground at recess . how many children were there in all ?	x = ( [a] + [b] )
anne weighs [a] pounds . douglas weighs [b] pounds . how much heavier is anne than douglas ?	x = ( [a] - [b] )
a store had [a] coloring books in stock . they ended up putting them on sale and getting rid of [b] of them . the put the ones they still had onto shelves with [c] on each shelf . how many shelves did they use ?	x = ( ( [a] - [b] ) / [c] )
jeremy strolled [a] kilometers at [b] kilometers per hour . how long did jeremy stroll ?	x = ( [a] / [b] )
paul was collecting cans for recycling . on saturday he filled [a] bags up and on sunday he filled [b] more bags . if each bag had [c] cans in it , how many cans did he pick up total ?	x = ( [c] * ( [a] + [b] ) )
an airplane flew for [a] hours with a tail wind of [b] kilometers per hour . the return flight against the same wind took [c] hours . find the speed of the airplane in still air .	( [b] + x ) * [a] = ( x - [b] ) * [c]
luke had [a] pieces of clothing to wash . he put [b] of them in 1 load , but decided to split the rest into [c] equal loads . how many pieces of clothing could go in each of the small loads ?	x = ( ( [a] - [b] ) / [c] )
while shopping for music online , isabel bought [a] country albums and [b] pop albums . each album came with a lyric sheet and had [c] songs . how many songs did isabel buy total ?	x = ( [c] * ( [a] + [b] ) )
dan spent $ [a] on a snake toy , and a cage cost him $ [b] . dan also found a dollar bill on the ground . what was the total cost of dan 's purchases ?	x = [a] + [b]
a dust storm sweeps across the prairie . it covers [a] acres of the prairie in dust , but leaves [b] acres untouched . how many acres does the prairie cover ?	[a] + [b] = x
brenda’s mother made cookies for [a] . if she prepared [b] cookies and each of them had the same number of cookies , how many did each of them have ?	[a] * x = [b]
the schools debate team had [a] boys and [b] girls on it . if they were split into groups of [c] how many groups could they make ?	x = ( ( [a] + [b] ) / [c] )
jesse has [a] bananas . if he shares them among [b] friends , how many bananas does each friend get ?	x = ( [a] / [b] )
at the schools book fair victor bought [a] adventure books and [b] mystery books . if [c] of the books were used , how many new books did he buy ?	x = ( ( [a] + [b] ) - [c] )
tom has [a] yellow balloons . sara has [b] yellow balloons . how many yellow balloons do they have in total ?	[a] + [b] = x
john earned [a] dollars for each lawn he mowed . if he had [b] lawns to mow , but forgot to mow [c] of them , how much money did he actually earn ?	x = ( [a] * ( [b] - [c] ) )
a book store had [a] books in the bargin bin . if they sold [b] books , but then put [c] more in the bin , how many books would be in the bin ?	x = ( ( [a] + [c] ) - [b] )
in shannon 's apartment complex , [a] the apartments are one-bedroom apartments and [b] are two-bedroom apartments . what fraction of the apartments are either 1 - or two-bedroom apartments ?	x = [a] + [b]
while on vacation , megan took [a] pictures at the zoo and [b] at the museum . if she later deleted [c] of the pictures , how many pictures from her vacation did she still have ?	x = ( ( [a] + [b] ) - [c] )
the schools debate team had [a] boys and [c] girls on it . if they were split into groups of [c] how many groups could they make ?	x = ( ( [a] + [c] ) / [c] )
jason has [a] pokemon cards . alyssa bought [b] of jason 's pokemon cards . how many pokemon cards does jason have now ?	x = [a] - [b]
the cafeteria had [a] apples . for lunch they handed out [b] to students and decided to use the rest to make pies . if each pie takes [c] apples , how many pies could they make ?	x = ( ( [a] - [b] ) / [c] )
there are [a] walnut trees currently in the park . park workers will plant [b] walnut trees today . how many walnut trees will the park have when the workers are finished ?	x = [a] + [b]
the school cafeteria ordered [a] red apples and [b] green apples for students lunches . but , if only [c] students wanted fruit , how many extra did the cafeteria end up with ?	x = ( ( [a] + [b] ) - [c] )
at the arcade , tom won [a] tickets playing 'whack a mole' and [b] tickets playing 'skee ball' . if he spent [c] of his tickets on a hat , how many tickets does tom have left ?	x = ( ( [a] + [b] ) - [c] )
joan found [a] seashells and 14 starfishes on the beach . she gave tim some of her seashells . she has [b] seashell . how many seashells did she give to tim ?	[a] - x = [b]
a [a] ounce can of cranberry juice sells for [b] cents . what is the cost in cents per ounce .	x = [b] / [a]
there are [a] boys and some girls on the playground . there are [b] children altogether . how many girls are on the playground ?	x = ( [b] - [a] )
each bottle cap costs $ [b] . how much do [b] bottle caps cost ?	x = ( [b] * [b] )
a pet store had [a] puppies . in 1 day they sold [b] of them and put the rest into cages with [c] in each cage . how many cages did they use ?	x = ( ( [a] - [b] ) / [c] )
chloe baked [a] brownies , but needed [b] total for her party . if she used [c] cups of flour on each one , how much cups of flour does she still need ?	x = ( [c] * ( [b] - [a] ) )
white t-shirts can be purchased in packages of [a] . if mom buys [b] packages , how many white t-shirts will mom have ?	[a] * [b] = x
a restaurant served [a] cakes during lunch and [b] during dinner today . how many cakes were served today ?	x = [a] + [b]
jason had to submit [a] animation projects as per his syllabus in the final semesters . he scored [b] , [f] , [d] , and [e] points out of 100 in 4 projects . what should be his score in the fifth project so that the average of his projects is at least [f] ?	( ( ( ( [b] + [f] ) + [d] ) + [e] ) + x ) / [a] = [f]
[a] ducks are swimming in a lake . [b] more ducks come to join them . how many ducks are swimming in the lake ?	x = ( [a] + [b] )
william starts with [a] tickets . he buys [b] more . how many tickets does william end with ?	x = ( [a] + [b] )
aliyah had some candy to give to her [a] children . she first took [b] pieces for herself and then evenly divided the rest among her children . each child received [c] pieces . with how many pieces did she start ?	( x - [b] ) / [a] = [c]
third-grade students went to a concert in [a] buses . each bus took [b] students . how many students went to the concert ?	x = ( [a] * [b] )
mike is at the library helping put away books . there are [a] book to put away total but a librarian takes [b] of them and leaves mike with the rest . if he can fit [c] books on a shelf , how many shelves will he need ?	x = ( ( [a] - [b] ) / [c] )
evelyn starts with [a] bottle caps . she finds another [b] . how many bottle caps does evelyn end with ?	x = ( [a] + [b] )
to fill an order , the factory dyed [a] yards of silk green and [b] yards pink . how many yards of silk did it dye for that order ?	x = [a] + [b]
there are [a] cards . [b] cards more are added . how many are there total ?	x = ( [a] + [b] )
a florist had [a] roses . if she sold [b] of them and then later picked [c] more , how many roses would she have ?	x = ( ( [a] + [c] ) - [b] )
sally saw [a] dozen birds in a tree . how many birds did sally see ?	[a] * 12 = x
there are [a] calories in a candy bar . how many calories are there in [b] candy bars ?	[a] * [b] = x
one stamp costs [a] cents . if the cost of each stamp remains the same , how much would [b] stamps cost ?	[a] * [b] = x
while digging through her clothes for ice cream money , joan found [a] dimes in her jacket , and [b] dimes in her shorts . how much money did joan find ?	( [a] * 0.1 ) + ( [b] * 0.1 ) = x
fred grew [a] cantelopes . tim grew [b] cantelopes . how many cantelopes did they grow in total ?	[a] + [b] = x
a teacher had [a] worksheets to grade . if she graded [b] , but then another [c] were turned in , how many worksheets would she have to grade ?	x = ( ( [a] + [c] ) - [b] )
a textbook costs a bookstore [a] dollars , and the store sells it for [b] dollars . find the amount of profit based on the selling price .	x = [b] - [a]
there were [b] friends playing a video game online when [b] more players joined the game . if each player had [c] lives , how many lives did they have total ?	x = ( [c] * ( [b] + [b] ) )
at the fair there were [a] people in line for the bumper cars . if [b] of them got tired of waiting and left and [c] more got in line , how many people would be in line ?	x = ( ( [a] + [c] ) - [b] )
there are [a] pencils in the drawer . nancy placed [b] pencils in the drawer . how many pencils are now there in total ?	x = [a] + [b]
bonnie 's science class recorded the rainfall each day . they recorded [a] centimeter of rain on monday , [b] centimeter of rain on tuesday , and [c] centimeter of rain on wednesday . how many centimeters of rain did the class record in all ?	x = [a] + [b] + [c]
[a] less than [b] times a number equals [c] . what is the number ?	( [b] * x ) - [a] = [c]
at a restaurant each adult meal costs $ [a] and kids eat free . if a group of [b] people came in and [c] were kids , how much would it cost for the group to eat ?	x = ( [a] * ( [b] - [c] ) )
oscar 's bus ride to school is [a] mile and charlie 's bus ride is [b] mile . how much longer is oscar 's bus ride than charlie 's ?	x = [a] - [b]
george had [a] socks . if he threw away [b] old ones that did n't fit and bought [c] new ones , how many socks would he have ?	x = ( ( [a] + [c] ) - [b] )
a farmer started the day with [a] buckets of seeds . after spending the morning sowing seeds , she now has [b] buckets . how many buckets of seeds did the farmer sow ?	x = [a] - [b]
there are [a] students in the class and [b] pencils . if the pencils are divided equally among the students , how many does each student get ?	x = ( [b] / [a] )
at the fair kaleb bought [a] tickets . after riding the ferris wheel he had [b] tickets left . if each ticket cost [c] dollars , how much money did kaleb spend riding the ferris wheel ?	x = ( [c] * ( [a] - [b] ) )
a florist had [a] roses . if she sold [b] of them and then later picked [c] more , how many roses would she have ?	x = ( ( [a] + [c] ) - [b] )
at the town carnival billy rode the ferris wheel [a] times and the bumper cars [b] times . if each ride cost [c] tickets , how many tickets did he use ?	x = ( [c] * ( [a] + [b] ) )
a toy store had [a] giant stuffed bears in stock when they got another shipment with [b] bears in it . the put the bears onto shelves with [c] on each shelf . how many shelves did they use ?	x = ( ( [a] + [b] ) / [c] )
emily was playing a video game and had [a] lives . in a hard part of the game she lost [b] lives . if she got [c] more lives in the next level , how many lives would she have ?	x = ( ( [a] + [c] ) - [b] )
for the school bake sale paige made pastries . she baked [a] cupcakes and [b] cookies . after the sale she had [c] to take back home . how many pastries did she sell ?	x = ( ( [a] + [b] ) - [c] )
sandy has [a] books , benny has [b] books , and tim has [c] books . how many books do they have together ?	[a] + [b] + [c] = x
april 's discount flowers was having a sale where each flower was [a] dollars . if emily bought [c] roses and [c] daisies , how much did she spend ?	x = ( [a] * ( [c] + [c] ) )
mike has [a] books in his library . he bought several books at a yard sale over the weekend . he now has [b] books in his library . how many books did he buy at the yard sale ?	[a] + x = [b]
jason had pokemon cards . he gave [a] pokemon cards to his friends . he now has [b] pokemon cards left . how many pokemon cards did he have to start with ?	x - [a] = [b]
mrs . hilt went to a concert . a total of [a] people attended the concert . the next week , mrs . hilt went to a second concert , which had [b] more people in attendance . how many people were at the second concert ?	[a] + [b] = x
mrs . hilt bought an ice cream cone for [a] cents . how much would [b] ice cream cones cost ?	x = ( [a] * [b] )
sandy is baking a cake . the recipe wants [a] cups of flour . she already put in [b] cups . how many more cups does she need to add ?	[a] = [b] + x
the hudson river flows at a rate of [a] miles per hour . a patrol boat travels [b] miles upriver , and returns in a total time of [c] hours . what is the speed of the boat in still water ?	( [b] / ( x - [a] ) ) + ( [b] / ( [a] + x ) ) = [c]
tim got [a] nickels and [b] dimes for shining shoes , and in his tip jar found [c] dimes and [d] half-dollars . how much money did tim get ?	( [a] * 0.05 ) + ( [b] * 0.1 ) + ( [c] * 0.1 ) + ( [d] * 0.5 ) = x
the number of kilograms of water in a human body varies directly as the total body weight . a person who weighs [a] kilograms contains [b] kilograms of water . how many kilograms of water are in a person weighing [c] kilograms ?	[b] / [a] = x / [c]
mary is baking a cake . the recipe calls for [a] cups of flour and 3 cups of sugar . she already put in [b] cups of flour . how many cups of flour does she need to add ?	x = [a] - [b]
for halloween janet and her sister combined the candy they received . janet had [a] pieces of candy while her sister had [b] . if they ate [c] pieces the first night , how many pieces do they have left ?	x = ( ( [a] + [b] ) - [c] )
a waitress put leftover tarts into the fridge on thursday night . she noticed that the restaurant had [c] tart filled with cherries , [b] tart filled with blueberries , and [c] tart filled with peaches . how many leftover tarts did the restaurant have in all ?	x = [c] + [b] + [c]
at the carnival , tickets for the rides are [a] dollars each , or you can buy an armband for [b] dollars and ride unlimited for 1 night . at how many rides does the armband cost the same as buying individual tickets ?	[a] * x = [b]
a car rented for [a] dollars per day plus [b] dollars per mile . julia paid [c] dollars for a 1-day rental . how far did she drive , in miles ?	[a] + ( [b] * x ) = [c]
three friends own a car in florida . [a] owns [b] of the car the second owns [c] . how much does the third own ?	x = [a] - [b] - [c]
rachel bought 2 coloring books . 1 had [a] pictures and the other had [b] . after 1 week she had already colored [c] of the pictures . how many pictures does she still have to color ?	x = ( ( [a] + [b] ) - [c] )
april 's discount flowers was having a sale where each rose was [c] dollars . if april started with [b] roses and had [c] roses left , how much money did she earn ?	x = ( [c] * ( [b] - [c] ) )
there are [a] bananas in a pile on the desk . each banana comes in a package of 17 . [b] bananas are added to the pile . how many bananas are there in the pile ?	x = ( [a] + [b] )
there are [a] birds and [b] nests . how many more birds are there than nests ?	x = ( [a] - [b] )
a waiter at 'the greasy spoon' restaurant had [a] customers to wait on . during the lunch rush he added another [b] customers . if [c] of the customers did n't leave him a tip , how many customers did leave a tip ?	x = ( ( [a] + [b] ) - [c] )
sally has [a] blue balloons . fred has [b] times more blue balloons than sally . how many blue balloons does fred have now ?	[a] * [b] = x
sara , keith , benny , and alyssa each have [a] baseball cards . how many dozen baseball cards do they have in all ?	4 * [a] = x * 12
the school cafeteria ordered [a] red apples and [b] green apples for students lunches . but , if only [c] students wanted fruit , how many extra did the cafeteria end up with ?	x = ( ( [a] + [b] ) - [c] )
the sum of [a] times a number and [b] more than the number is the same as the difference between -11 and twice the number . what is the number ?	( [a] * x ) + ( [b] + x ) = ( - 11.0 ) - ( 2.0 * x )
joan had [a] dimes in her bank . she spent [b] of her dimes . how many dimes does she have now ?	x = [a] - [b]
dalton wants to buy a jump rope that costs $ [a] , a board game that costs $ [b] , and a playground ball that costs $ [c] . he has saved $ [d] from his allowance , and his uncle gave him $ [e] . how much more money does dalton need to buy the jump rope , the game , and the ball ?	( ( [a] + [b] ) + [c] ) - ( [d] + [e] ) = x
marilyn starts with [a] bottle caps . she shares [b] with nancy . how many bottle caps does marilyn end with ?	x = ( [a] - [b] )
john had [c] action figures , but needed [b] total for a complete collection . if each 1 costs $ [c] , how much money would he need to finish his collection ?	x = ( [c] * ( [b] - [c] ) )
ashley sold [b] boxes of samoas . how many cases of [b] boxes , plus extra boxes does ashley need ?	x = ( [b] / [b] )
kenji and his classmates placed colored blocks on a scale during a science lab . the yellow block weighed [a] pounds and the green block weighed [b] pounds . how much more did the yellow block weigh than the green block ?	[a] - [b] = x
paige was unboxing some of her old winter clothes . she found [a] boxes of clothing and inside each box there were [c] scarves and [c] mittens . how many pieces of winter clothing did paige have total ?	x = ( [a] * ( [c] + [c] ) )
wendy picked [a] flowers for her friend’s wedding . she was making bouquets with [b] flowers in each 1 . if [c] of the flowers wilted before the wedding , how many bouquets could she still make ?	x = ( ( [a] - [c] ) / [b] )
if the sum of [a] and a number is multiplied by [b] the result is [c] . what is the number ?	( [a] + x ) * [b] = [c]
sally had [a] pokemon cards . dan gave her [b] new pokemon cards . sally bought [c] pokemon cards . how many pokemon cards does sally have now ?	x = [a] + [b] + [c]
a small publishing company is planning to publish a new book . the production costs will include one-time fixed costs and variable costs . the one-time fixed costs will amount to [a] dollars . the variable costs will be [b] dollars per book . the publisher will sell the finished product to bookstores at a price of [c] dollars per book . how many books must the publisher print and sell so that the production costs will equal the money obtained from sales ?	( [c] * x ) - ( [b] * x ) = [a]
a sandbox is [a] centimeters long and [b] centimeters wide . how many square centimeters of ground does the sandbox cover ?	x = ( [a] * [b] )
a restaurant served [a] pizzas during lunch and [b] during dinner today . how many pizzas were served today ?	[a] + [b] = x
at oliver 's restaurant a group with [a] adults and [b] children came in to eat . if each meal cost [c] dollars , how much was the bill ?	x = ( [c] * ( [a] + [b] ) )
there are [a] orchid bushes currently in the park . park workers will plant [b] orchid bushes today . how many orchid bushes will the park have when the workers are finished ?	x = [a] + [b]
keith bought [a] eggs from the store to bake some cakes . how many dozen eggs did keith buy ?	[a] = x * 12
sarah has [b] boxes of apples . each box holds [b] apples . how many apples does sarah have ?	x = ( [b] * [b] )
charles has [a] skittles . diana takes [b] away . how many skittles will charles have ?	x = ( [a] - [b] )
maggi had [a] packages of cupcakes . there are [b] cupcakes in each package . she ate 5 cupcakes . how many are left ?	x = ( [a] * [b] )
marlee has [a] guests coming to her halloween party . each table will hold [b] guests . how many tables will she need ?	x = ( [a] / [b] )
students at arcadia schools are participating in a coat drive . [a] coats have been collected so far . [b] coats were collected from the high schools , and the rest from the elementary schools . how many coats were collected at the elementary schools ?	x = [a] - [b]
there are [a] pencils in the drawer . mike placed [b] pencils in the drawer . how many pencils are now there in total ?	x = [a] + [b]
jason had [a] quarters in his bank . his dad gave him [b] quarters . how many quarters does he have now ?	x = [a] + [b]
sam has [a] blue and 25 green balloons . alyssa has [b] blue balloons . how many blue balloons do they have in all ?	x = [a] + [b]
you have [a] balloons and your friend has [b] balloons . how many more balloons do you have than your friend ?	x = ( [a] - [b] )
there are [a] walnut trees and 12 orange trees currently in the park . park workers had to cut down [b] walnut trees that were damaged . how many walnut trees will be in the park when the workers are finished ?	x = [a] - [b]
beth has [a] packs of crayons . each pack has [b] crayons in it . she also has 6 extra crayons . how many crayons does beth have altogether ?	x = ( [a] * [b] )
there were [a] bales of hay in the barn . tim stacked bales in the barn today . there are now [b] bales of hay in the barn . how many bales did he store in the barn ?	x = [b] - [a]
mark 's father gave him $ [a] . mark bought [b] books , each of which cost $ [c] . how much money does mark have left ?	[a] - ( [b] * [c] ) = x
a spaceship traveled [a] of a light-year from earth to planet x and [c] of a light-year from planet x to planet y . then it traveled [c] of a light-year from planet y back to earth . how many light-years did the spaceship travel in all ?	[a] + [c] + [c] = x
a restaurant served [a] cakes during lunch and [b] during dinner today . how many cakes were served today ?	[a] + [b] = x
james rode [a] miles at [b] miles per hour . how long did james ride ?	x = ( [a] / [b] )
the difference of [a] and [b] times a number is the same as the sum of the number and -10 . find the number .	[a] - ( [b] * x ) = ( - 10.0 ) + x
paul had saved up [a] dollars . if he received another [b] dollars for his allowance , how many [c] dollar toys could he buy ?	x = ( ( [a] + [b] ) / [c] )
find a number so that [a] less than [b] the number is [c] the number .	( [b] * x ) - [a] = [c] * x
henry wants to split a collection of crayons into groups of [a] . henry has [b] crayons . how many groups will be created ?	x = ( [b] / [a] )
1 cell phone plan costs [a] dollars per month . the first 2500 minutes of use are free . each minute thereafter costs [b] dollars . for a bill of [c] dollars , how many minutes over 2500 was the cell phone in use ?	x = ( [c] - [a] ) / [b]
johnny saved $ [a] in september . he saved $ [b] in october and $ [c] in november . then johnny spent $ [d] on a video game . how much money does johnny have left ?	( [a] + ( [b] + [c] ) ) - [d] = x
jill invited [a] people to her birthday party . they each ate [b] pieces of pizza . how many pieces of pizza did they eat ?	[a] * [b] = x
faye had [a] coloring books . if she gave away [b] of them , but then bought [c] more , how many would she have total ?	x = ( ( [a] + [c] ) - [b] )
while shopping for music online , zoe bought [c] country albums and [b] pop albums . each album came with a lyric sheet and had [c] songs . how many songs did zoe buy total ?	x = ( [c] * ( [c] + [b] ) )
joshua has [a] skittles and 6 eggs . if he shares the skittles among [b] friends , how many skittles does each friend get ?	x = ( [a] / [b] )
a restaurant sold [a] hamburgers last week . how many hamburgers on average were sold each day ?	[a] / 7 = x
anna collects [a] blocks . anna 's father gives anna [b] more . how many blocks does anna have ?	x = ( [a] + [b] )
mary went to the mall . she spent $ [a] on a shirt and $ [b] on a jacket . she went to 2 shops . in total , how much money did mary spend on clothing ?	x = [a] + [b]
what is the msrp for a hummer h1 that sold for [a] dollars after an [b] % discount ?	x - ( ( [b] * 0.01 ) * x ) = [a]
sunshine truck rentals rents a truck at a daily rate of [a] dollars plus [b] cents per mile . city rentals rents the same size truck at [c] dollars plus [d] cents per mile . for what mileable is the cost the same ?	[a] + ( [b] * 0.01 * x ) = [c] + ( [d] * 0.01 * x )
mary is baking a cake . the recipe wants [a] cups of flour . she already put in [b] cups . how many more cups does she need to add ?	[a] = [b] + x
sally grew [a] carrots . fred grew [b] carrots . how many carrots did they grow in all ?	[a] + [b] = x
katherine has [a] bottle caps . [b] are eaten by a hippopotamus . how many bottle caps will katherine have ?	x = ( [a] - [b] )
joan had [a] pokemon cards , and 6 were torn . sara bought [b] of joan 's pokemon cards . how many pokemon cards does joan have now ?	x = [a] - [b]
there were [a] bales of hay in the barn . jason stacked bales in the barn today . there are now [b] bales of hay in the barn . how many bales did he store in the barn ?	[a] + x = [b]
mike worked [a] hours , each day , for [b] days . how many hours did he work in total ?	[a] * [b] = x
maria was making baggies of cookies with [a] cookies in each bag . if she had [b] chocolate chip cookies and [c] oatmeal cookies , how many baggies could she make ?	x = ( ( [b] + [c] ) / [a] )
there are [a] pencils in the drawer . tim placed [b] more pencils in the drawer . how many pencils are now there in total ?	[a] + [b] = x
paul had saved up [a] dollars . if he received another [b] dollars for his allowance , how many [c] dollar toys could he buy ?	x = ( ( [a] + [b] ) / [c] )
if karen sold [a] boxes of tagalongs , how many cases of [b] boxes does karen pickup from the cookie mom ?	x = ( [a] / [b] )
lexie’s younger brother helped pick up all the paper clips in lexie’s room . he was able to collect [a] paper clips . if he wants to distribute the paper clips in [b] boxes , how many paper clips will each box contain ?	[a] / [b] = x
amy starts with [a] peanuts . gerald gives amy [b] more . how many peanuts does amy end with ?	x = ( [a] + [b] )
the town of milburg has [a] grown-ups and [b] children . how many people live in milburg ?	x = ( [a] + [b] )
alyssa spent half of her allowance going to the movies . she washed the family car and earned [a] dollars . what is her weekly allowance if she ended with [b] dollars ?	( x / 2 ) + [a] = [b]
jason joined his school 's band . he bought a flute for $ [a] , a music stand for $ [b] , and a song book for $ [c] . how much did jason spend at the music store ?	[a] + [b] + [c] = x
priya needs [a] cupcakes for a birthday party . she already has [b] chocolate cupcakes and [c] vanilla cupcakes . how many more cupcakes should priya buy ?	[a] - ( [b] + [c] ) = x
sam found [a] seashells and mary found [b] seashells on the beach . how many seashells did they find together ?	x = [a] + [b]
iesha has [a] books . [b] are about school and the rest are about sports . how many books about sports does iesha have ?	[a] - [b] = x
bobby has [a] books . kristi has [b] books . how many more books does bobby have than kristi ?	x = ( [a] - [b] )
maria needs [a] cartons of berries to make a berry cobbler . she already has [b] cartons of strawberries and [c] cartons of blueberries . how many more cartons of berries should maria buy ?	[a] - ( [b] + [c] ) = x
lewis then went to see the oranges being harvested . lewis found out that they harvest [a] sacks per day . how many sacks of oranges will they have after [b] days of harvest ?	[a] * [b] = x
a pet store had [a] puppies . in 1 day they sold [b] of them and put the rest into cages with [c] in each cage . how many cages did they use ?	x = ( ( [a] - [b] ) / [c] )
nancy has saved [a] cents from selling lemonade . how many dollars does nancy have ?	[a] / 100 = x
mrs . hilt has [a] cents . a pencil costs [b] cents . how many pencils can she buy with the money she has ?	x = ( [a] / [b] )
tom found [a] seashells on the beach . he gave jessica [b] of the seashells . how many seashells does he now have ?	x = [a] - [b]
[a] of a number is [b] more than [c] of the number . find the number .	[a] * x = [b] + ( [c] * x )
each bottle cap costs $ [a] . how much do [b] bottle caps cost ?	x = ( [a] * [b] )
nancy had [a] files on her computer . she deleted [b] of them and put the rest into folders with [c] files in each 1 . how many folders did nancy end up with ?	x = ( ( [a] - [b] ) / [c] )
a recipe calls for [a] cups of sugar . you find that you only have [b] cups of sugar left . what fraction of the recipe can you make ?	x = [b] / [a]
at a restaurant each adult meal costs $ [a] and kids eat free . if a group of [b] people came in and [c] were kids , how much would it cost for the group to eat ?	x = ( [a] * ( [b] - [c] ) )
each bag contains [a] pounds of oranges . how many pounds of oranges are in [b] bags ?	x = ( [a] * [b] )
mrs . hilt spent [a] cents at the school store . she bought a notebook for [b] cents , a ruler for [c] cents , and [d] pencils . what is the cost of 1 pencil ?	[a] = [b] + [c] + [d] * x
