The sum of two numbers is [a] . The larger number is [b] less than twice the smaller number . Find the numbers.	VAR_1+VAR_0=[a],VAR_0=(2.0*VAR_1)-[b]	{'[a]': '104.0', '[b]': '1.0'}	[,3,5,.,0,,, ,6,9,.,0,]
[a] times a number is added to [b] times a number to get [c] . The second number is [d] less than the first . What is the smaller number ? What is the larger number ?	([a]*VAR_0)+([b]*VAR_1)=[c],VAR_1=VAR_0-[d]	{'[a]': '3.0', '[b]': '5.0', '[c]': '54.0', '[d]': '2.0'}	[,6,.,0,,, ,8,.,0,]
The difference between two numbers is [a] . Their sum is [b] . Find the numbers . What is the larger number ? What is the smaller number ?	VAR_0+VAR_1=[b],VAR_0-VAR_1=[a]	{'[a]': '3.0', '[b]': '13.0'}	[,8,.,0,,, ,5,.,0,]
Eldora and Finn went to an office supply store together . Eldora bought [a] boxes of paper clips and [b] packages of index cards for a total cost of [c] dollars . Finn bought [d] boxes of paper clips and [e] packages of index cards for a total cost of [f] dollars . Find the cost of one box of paper clips and the cost of one package of index cards.	([a]*VAR_1)+([b]*VAR_0)=[c],([d]*VAR_1)+([e]*VAR_0)=[f]	{'[a]': '15.0', '[b]': '7.0', '[c]': '55.4', '[d]': '12.0', '[e]': '10.0', '[f]': '61.7'}	[,1,.,8,5,,, ,3,.,9,5,]
A special tea blend is made from two varieties of herbal tea , one that costs [a] dollars per kilogram and another that costs [b] dollars per kilogram . How many kilograms of each type are needed to make [c] kilograms of a blend worth [d] dollars per kilogram ?	([b]*VAR_0)+([a]*VAR_1)=[c]*[d],VAR_0+VAR_1=[c]	{'[a]': '4.0', '[b]': '2.0', '[c]': '20.0', '[d]': '2.5'}	[,5,.,0,,, ,1,5,.,0,]
Sunshine Car Rentals rents a basic car at a daily rate of [a] dollars plus [b] per mile . City Rentals rents a basic car at [c] dollars plus [d] per mile . For what mileage is the cost the same ?	[a]+([b]*VAR_0)=[c]+([d]*VAR_0)	{'[a]': '17.99', '[b]': '0.18', '[c]': '18.95', '[d]': '0.16'}	[,4,8,.,0,]
The sum of [a] and twice a number is [b] . Find the number.	[a]+(2.0*VAR_0)=[b]	{'[a]': '38.0', '[b]': '124.0'}	[,4,3,.,0,]
Pat invested a total of [a] dollars . Part of the money yields [b] percent interest per year and the rest yields [c] percent interest per year . If the total yearly interest from this investment is [d] dollars , how much did Pat invest at [b] percent and how much at [c] percent ?	(([c]*0.01)*VAR_1)+(([b]*0.01)*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '3000.0', '[b]': '10.0', '[c]': '8.0', '[d]': '256.0'}	[,8,0,0,.,0,,, ,2,2,0,0,.,0,]
kevin bought [a] muffins and a bottle of juice that cost [b] dollars . He paid a total of [c] dollars . How much did each muffin cost ?	([a]*VAR_0)+[b]=[c]	{'[a]': '3.0', '[b]': '1.45', '[c]': '3.7'}	[,0,.,7,5,]
If [a] apples and [b] oranges equals [c] dollars and [b] apples and [d] orange equals [e] dollars , how much does each apple and each orange cost ?	([a]*VAR_0)+([b]*VAR_1)=[c],([b]*VAR_0)+([d]*VAR_1)=[e]	{'[a]': '4.0', '[b]': '2.0', '[c]': '1.0', '[d]': '3.0', '[e]': '0.7'}	[,0,.,2,,, ,0,.,1,]
A motorist drove [a] hours at one speed and then for [b] hours at another speed . He covered a distance of [c] kilometers . If he had travelled [d] hours at the first speed and [e] hour at the second speed , he would have covered [f] kilometers . Find two speeds ?	([a]*VAR_0)+([b]*VAR_1)=[c],([d]*VAR_0)+([e]*VAR_1)=[f]	{'[a]': '2.0', '[b]': '3.0', '[c]': '252.0', '[d]': '4.0', '[e]': '1.0', '[f]': '244.0'}	[,4,8,.,0,,, ,5,2,.,0,]
A [a] ounce can of cranberry juice sells for [b] cents . Give the unit cost in cents per ounce.	VAR_0=[b]/[a]	{'[a]': '12.0', '[b]': '84.0'}	[,7,.,0,]
Two airplanes left the same airport traveling in opposite directions . If one airplane averages [a] miles per hour and the other [b] miles per hour , how many hours will it take for the distance between them be [c] miles ?	([b]*VAR_0)+([a]*VAR_0)=[c]	{'[a]': '400.0', '[b]': '250.0', '[c]': '1625.0'}	[,2,.,5,]
Lakota bought [a] new compact disks and [b] used compact disks for [c] dollars . At the same prices , Mackenzie bought [d] new compact disks and [e] used compact disks for [f] dollars . Find the cost of buying a single used compact disk .	([a]*VAR_0)+([b]*VAR_1)=[c],([d]*VAR_0)+([e]*VAR_1)=[f]	{'[a]': '6.0', '[b]': '2.0', '[c]': '127.92', '[d]': '3.0', '[e]': '8.0', '[f]': '133.89'}	[,9,.,9,9,]
Manuel opened a savings account with an initial deposit of [a] dollars . If he wants to save [b] dollars during the next [c] weeks , how much must he save each week , in dollars ?	[a]+([c]*VAR_0)=[b]	{'[a]': '177.0', '[b]': '500.0', '[c]': '19.0'}	[,1,7,.,0,]
A weight of [a] pounds stretches a spring [b] inches . How far will a weight of [c] pounds stretch the spring ?	[a]*VAR_1=[b],[c]*VAR_1=VAR_0	{'[a]': '80.0', '[b]': '4.5', '[c]': '125.0'}	[,7,.,0,3,]
On a college entrance exam , each correct answer adds [a] point to your raw score , each unanswered question adds nothing and each incorrect answer subtracts [b] point . You answer [c] out of [d] questions for a raw score of [e] . How many questions did you answer correctly ?	([a]*VAR_0)-([b]*VAR_1)=[e],VAR_0+VAR_1=[c]	{'[a]': '1.0', '[b]': '0.25', '[c]': '82.0', '[d]': '85.0', '[e]': '67.0'}	[,7,0,.,0,]
The 6th graders from an elementary school are going to celebrate the end of the year by going to the local pizza parlor . There are [a] in the whole group and there are twice as many children as adults in the group . How many children are there ?	VAR_1+VAR_0=[a],VAR_1=2.0*VAR_0	{'[a]': '120.0'}	[,8,0,.,0,]
There are [a] known nesting pairs of bald eagles in the lower [b] states today . This is [c] more pairs than in [d] . How many nesting pairs of bald eagles were there in the lower [b] states in [d] ?	[c]+VAR_0=[a]	{'[a]': '7066.0', '[b]': '48.0', '[c]': '6649.0', '[d]': '1963.0'}	[,4,1,7,.,0,]
A garden table and a bench cost [a] combined . The price of the garden table is two times the price of the bench . What is the cost of the bench ?	VAR_1+VAR_0=[a],VAR_1=2.0*VAR_0	{'[a]': '750.0'}	[,2,5,0,.,0,]
The sum of [a] and a number is [b] . Find the number.	[a]+VAR_0=[b]	{'[a]': '5.0', '[b]': '20.0'}	[,1,5,.,0,]
[a] people attend a banquet at Disney . Residents paid [b] dollars and non-residents paid [c] dollars . If Disney made [d] dollars from ticket sales for the event , how many residents and non-residents attended ?	([b]*VAR_1)+([c]*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '586.0', '[b]': '12.95', '[c]': '17.95', '[d]': '9423.7'}	[,2,1,9,.,0,,, ,3,6,7,.,0,]
A bricklayer and an electrician together spend [a] hours working on a new house . If the bricklayer earns [b] dollars per hour , the electrician earns [c] dollars an hour , and the owner pays them a total of [d] dollars for their work , how many hours does the bricklayer work ? How many hours does the electrician work ?	([b]*VAR_0)+([c]*VAR_1)=[d],VAR_0+VAR_1=[a]	{'[a]': '90.0', '[b]': '12.0', '[c]': '16.0', '[d]': '1350.0'}	[,2,2,.,5,,, ,6,7,.,5,]
A jazz concert brought in [a] dollars with the sale of [b] tickets . If tickets were sold for [c] dollars and [d] dollars each , how many 20-dollar tickets were sold ? How many 30-dollar tickets ?	([c]*VAR_1)+([d]*VAR_0)=[a],VAR_1+VAR_0=[b]	{'[a]': '191000.0', '[b]': '7400.0', '[c]': '20.0', '[d]': '30.0'}	[,3,1,0,0,.,0,,, ,4,3,0,0,.,0,]
Jackie has coffee that sells for [a] dollars per pound and coffee that sells for [b] dollars per pound . How many pounds of [a] dollars coffee and how many pounds of [b] dollars coffee must be mixed to get [c] pounds of coffee that sells for [d] dollars per pound ?	([a]*VAR_1)+([b]*VAR_0)=[c]*[d],VAR_1+VAR_0=[c]	{'[a]': '9.0', '[b]': '4.0', '[c]': '20.0', '[d]': '8.25'}	[,1,7,.,0,,, ,3,.,0,]
The total attendance at a rally was [a] people . Tickets bought before the rally were [b] dollars each , and tickets bought at the door were [c] dollars each . How many tickets were bought at the door if the total receipts were [d] dollars ? How many tickets were bought before the rally ?	([c]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '750.0', '[b]': '2.0', '[c]': '2.75', '[d]': '1706.25'}	[,2,7,5,.,0,,, ,4,7,5,.,0,]
A farmhouse has [a] animals . Some are goats and some are ducks . Altogether there are [b] legs . How many of each animal are there ?	(4.0*VAR_1)+(2.0*VAR_0)=[b],VAR_1+VAR_0=[a]	{'[a]': '15.0', '[b]': '48.0'}	[,9,.,0,,, ,6,.,0,]
Peter sold pumpkins from his farm . He sold jumbo pumpkins for [a] dollars each , and he sold regular pumpkins for [b] dollars each . Peter sold [c] pumpkins and collected [d] dollars . How many jumbo pumpkins and regular pumpkins did he sell ?	([a]*VAR_0)+([b]*VAR_1)=[d],VAR_0+VAR_1=[c]	{'[a]': '9.0', '[b]': '4.0', '[c]': '80.0', '[d]': '395.0'}	[,1,5,.,0,,, ,6,5,.,0,]
An airplane has a total of [a] seats . The number of coach class seats is [b] more than [c] times the number of first-class seats . How many first class and coach class seats are there on the plane ?	VAR_0+VAR_1=[a],VAR_0=([c]*VAR_1)+[b]	{'[a]': '387.0', '[b]': '2.0', '[c]': '4.0'}	[,7,7,.,0,,, ,3,1,0,.,0,]
The sum of two numbers is [a] , one number is [b] more than the other . Find the numbers .	VAR_0+VAR_1=[a],VAR_0=[b]+VAR_1	{'[a]': '40.0', '[b]': '8.0'}	[,1,6,.,0,,, ,2,4,.,0,]
For Monday morning 's staff meeting , Jim bought [a] bags of bagels and [b] packages of cream cheese and paid [c] dollars . For Friday 's meeting , he bought [d] bags of bagels and [a] packages of cream cheese and paid [e] dollars . How much does a bag of bagels and a package of cream cheese cost , in dollars ?	([a]*VAR_0)+([b]*VAR_1)=[c],([d]*VAR_0)+([a]*VAR_1)=[e]	{'[a]': '2.0', '[b]': '3.0', '[c]': '12.0', '[d]': '4.0', '[e]': '14.0'}	[,2,.,1,2,,, ,2,.,5,]
Jill has [a] dollars in nickels and dimes . If she has [b] coins , how many nickels does she have ? How many dimes ?	(0.05*VAR_1)+(0.1*VAR_0)=[a],VAR_1+VAR_0=[b]	{'[a]': '3.5', '[b]': '50.0'}	[,3,0,.,0,,, ,2,0,.,0,]
A garage owner wants to fill a [a] gallon drum with a [b] percent winter mixture of antifreeze for his customers . How many gallons of [c] percent antifreeze should he mix with some [d] percent antifreeze mixture in order to fill the drum ?	(([c]*0.01)*VAR_0)+(([d]*0.01)*VAR_1)=([a]*[b])*0.01,VAR_0+VAR_1=[a]	{'[a]': '55.0', '[b]': '20.0', '[c]': '100.0', '[d]': '10.0'}	[,6,.,1,1,]
The Rhapsody Theater sold [a] total tickets . An advanced ticket costs [b] dollars and a ticket at the door costs [c] dollars . In all , [d] dollars was taken in . How many tickets were sold at the door ? How many advanced tickets were sold ?	([c]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '800.0', '[b]': '14.5', '[c]': '22.0', '[d]': '16640.0'}	[,6,7,2,.,0,,, ,1,2,8,.,0,]
Twice a number equals [a] less than triple the same number . What is the number ?	2.0*VAR_0=(3.0*VAR_0)-[a]	{'[a]': '25.0'}	[,2,5,.,0,]
Two cars leave the same point , traveling in opposite directions . If one travels at a constant speed of [a] miles per hour and the other travels at a constant speed of [b] miles per hour . In how many hours will they be [c] miles apart ?	([a]*VAR_0)+([b]*VAR_0)=[c]	{'[a]': '52.0', '[b]': '58.0', '[c]': '385.0'}	[,3,.,5,]
Lane invested [a] dollars , part at [b] % and part at [c] % . If the total interest at the end of the year is [d] dollars , how much did she invest at [b] % ?	(([b]*0.01)*VAR_0)+(([c]*0.01)*VAR_1)=[d],VAR_0+VAR_1=[a]	{'[a]': '22000.0', '[b]': '8.0', '[c]': '7.0', '[d]': '1710.0'}	[,1,7,0,0,0,.,0,]
Think of a number , half it and the result is [a] . Find the number .	0.5*VAR_0=[a]	{'[a]': '9.0'}	[,1,8,.,0,]
The sum of [a] numbers is [b] and their difference is [c] . What is the first number ? What is the second number ?	VAR_0+VAR_1=[b],VAR_0-VAR_1=[c]	{'[a]': '2.0', '[b]': '64.0', '[c]': '18.0'}	[,4,1,.,0,,, ,2,3,.,0,]
The manager of a discount clothing store received [a] shipments of Fall clothing . The cost of the first shipment which contained [b] identical sweaters and [c] identical jackets was [d] dollars . The second shipment at the same prices , contained [e] of the same sweaters and [f] of the same jackets . The second shipment was [g] dollars . Find the cost of [h] jacket , in dollars .	([c]*VAR_0)+([b]*VAR_1)=[d],([f]*VAR_0)+([e]*VAR_1)=[g]	{'[a]': '2.0', '[b]': '10.0', '[c]': '20.0', '[d]': '800.0', '[e]': '5.0', '[f]': '15.0', '[g]': '550.0', '[h]': '1.0'}	[,3,0,.,0,]
Student Council wants to rent a banquet hall for the prom . Caesar 's charges [a] dollars to rent the room and [b] dollars for each meal . Venus Hall charges [c] dollars to rent the room and [d] dollars for each meal . How many guests must attend the prom for the costs of the two halls to be the same ?	[a]+([b]*VAR_0)=[c]+([d]*VAR_0)	{'[a]': '800.0', '[b]': '30.0', '[c]': '500.0', '[d]': '35.0'}	[,6,0,.,0,]
Separate [a] into [b] parts so that [c] of one part exceeds [d] of the other part by [e] . What is the smaller part ? What is the larger part ?	[c]*VAR_0=([d]*VAR_1)+[e],VAR_1+VAR_0=[a]	{'[a]': '66.0', '[b]': '2.0', '[c]': '0.4', '[d]': '0.625', '[e]': '10.0'}	[,1,6,.,0,,, ,5,0,.,0,]
A grain-storage warehouse has a total of [a] bins . Some hold [b] tons of grain each . The rest hold [c] tons each . How many of each type of bin are there if the capacity of the warehouse is [d] tons ? How many [b] ton bins ? How many [c] ton bins ?	([b]*VAR_1)+([c]*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '30.0', '[b]': '20.0', '[c]': '15.0', '[d]': '510.0'}	[,1,2,.,0,,, ,1,8,.,0,]
One number is [a] less than twice another . If their sum is [b] , find the numbers .	VAR_0+VAR_1=[b],VAR_0=(2.0*VAR_1)-[a]	{'[a]': '3.0', '[b]': '39.0'}	[,2,5,.,0,,, ,1,4,.,0,]
The product of [a] and a number is the same as [b] less twice that same number . Find the number.	[a]*VAR_0=(2.0*VAR_0)-[b]	{'[a]': '10.0', '[b]': '36.0'}	[,-,4,.,5,]
A piggy bank has [a] coins . The coins are either nickels or dimes . The bank has [b] dollars in total . How many coins are nickels ? How many are dimes ?	(0.05*VAR_1)+(0.1*VAR_0)=[b],VAR_1+VAR_0=[a]	{'[a]': '50.0', '[b]': '4.55'}	[,9,.,0,,, ,4,1,.,0,]
Tickets to a movie were sold at [a] dollars per adult and [b] dollars per student . If [c] tickets were sold for a total of [d] dollars , how many student tickets were sold ? How many adult tickets were sold ?	([b]*VAR_1)+([a]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '4.0', '[b]': '2.5', '[c]': '240.0', '[d]': '765.0'}	[,1,3,0,.,0,,, ,1,1,0,.,0,]
Harold had a summer lemonade stand where he sold small cups of lemonade for [a] dollars and large cups for [b] dollars . If Harold sold a total of [c] cups of lemonade and collected a total of [d] dollars , how many small cups and large cups did he sell ?	([a]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '1.25', '[b]': '2.5', '[c]': '155.0', '[d]': '265.0'}	[,9,8,.,0,,, ,5,7,.,0,]
A grain storage warehouse has a total of [a] bins . Some hold [b] tons of grain each . The rest hold [c] tons each . The capacity of the warehouse is [d] tons . How many [b] ton bins are there ? How many [c] ton bins ?	([b]*VAR_1)+([c]*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '30.0', '[b]': '20.0', '[c]': '15.0', '[d]': '510.0'}	[,1,2,.,0,,, ,1,8,.,0,]
At the carnival , tickets for the rides are [a] dollars each , or you can buy an armband for [b] dollars and ride unlimited for one night . At how many rides does the armband cost the same as buying individual tickets ?	[a]*VAR_0=[b]	{'[a]': '0.75', '[b]': '15.0'}	[,2,0,.,0,]
The sum of two numbers is [a] , and their difference is [b] . What are the numbers ?	VAR_0+VAR_1=[a],VAR_0-VAR_1=[b]	{'[a]': '52.0', '[b]': '6.0'}	[,2,9,.,0,,, ,2,3,.,0,]
The attendance at a school concert was [a] people . Admission cost [b] dollars for adults and [c] dollars for children . The receipts were [d] dollars . How many adults and how many children attended the concert ?	([b]*VAR_0)+([c]*VAR_1)=[d],VAR_0+VAR_1=[a]	{'[a]': '578.0', '[b]': '2.0', '[c]': '1.5', '[d]': '985.0'}	[,2,3,6,.,0,,, ,3,4,2,.,0,]
Tennis rackets can be packaged in cartons holding [a] rackets each or in cartons holding [b] rackets each . Yesterday 's packing slip showed that [c] cartons were used to pack a total of [d] rackets . How many cartons of [a] rackets size were used yesterday ? How many cartons of [b] rackets size were used yesterday ?	([a]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '2.0', '[b]': '3.0', '[c]': '38.0', '[d]': '100.0'}	[,1,4,.,0,,, ,2,4,.,0,]
[a] is divided into two parts such that [b] times the first part added to [c] times the second part makes [d] . Find each part.	([b]*VAR_0)+([c]*VAR_1)=[d],VAR_0+VAR_1=[a]	{'[a]': '24.0', '[b]': '7.0', '[c]': '5.0', '[d]': '146.0'}	[,1,3,.,0,,, ,1,1,.,0,]
A mixture of water and antifreeze in a car is [a] % antifreeze . In colder climates this mixture should contain [b] % antifreeze . If the radiator contains [c] gallons of fluid , how many gallons of radiator fluid should be drained and replaced with a mixture containing [d] % antifreeze ?	(([a]*0.01)*VAR_1)+(([d]*0.01)*VAR_0)=([c]*[b])*0.01,VAR_1+VAR_0=[c]	{'[a]': '10.0', '[b]': '50.0', '[c]': '4.0', '[d]': '80.0'}	[,2,.,2,8,5,7,]
There are [a] numbers whose sum is [b] , such that one is [c] times as large as the other . What is the smaller number ? What is the larger number ?	[c]*VAR_1=VAR_0,VAR_1+VAR_0=[b]	{'[a]': '2.0', '[b]': '65.0', '[c]': '4.0'}	[,1,3,.,0,,, ,5,2,.,0,]
Wal-Mart sells thermometers for [a] dollars and hot-water bottles for [b] dollars . In December , Wal-Mart 's total sales for these two items was [c] dollars . Customers bought [d] times as many thermometers as hot-water bottles . How many thermometers did Wal-Mart sell ? How many hot-water bottles ?	([a]*VAR_1)+([b]*VAR_0)=[c],VAR_1=[d]*VAR_0	{'[a]': '2.0', '[b]': '6.0', '[c]': '1200.0', '[d]': '7.0'}	[,4,2,0,.,0,,, ,6,0,.,0,]
Your teacher is giving you a test worth [a] points containing [b] questions . There are 2-point and 4-point questions on the test . How many questions are worth two points ? How many questions are worth four points ?	(2.0*VAR_1)+(4.0*VAR_0)=[a],VAR_1+VAR_0=[b]	{'[a]': '100.0', '[b]': '40.0'}	[,3,0,.,0,,, ,1,0,.,0,]
A rancher raises [a] times as many cows as horses . If he has [b] animals , how many cows does he have ?	VAR_0+VAR_1=[b],VAR_0=[a]*VAR_1	{'[a]': '5.0', '[b]': '168.0'}	[,1,4,0,.,0,]
Jason earns [a] dollars per hour working after school and he earns [b] dollars per hour working on Saturday . If he works [c] hours in a week and earned [d] dollars , how many hours did he work on Saturday ?	([b]*VAR_1)+([a]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '4.0', '[b]': '6.0', '[c]': '18.0', '[d]': '88.0'}	[,8,.,0,]
Sam has [a] nickels and dimes worth [b] dollars . How many nickels does he have ?	(0.05*VAR_1)+(0.1*VAR_0)=[b],VAR_1+VAR_0=[a]	{'[a]': '30.0', '[b]': '2.4'}	[,1,2,.,0,]
Marc sold [a] tickets for the school play . Student tickets cost [b] dollars and adult tickets cost [c] dollars . Marc 's sales totaled [d] dollars . How many adult tickets and student tickets did Marc sell ?	([c]*VAR_0)+([b]*VAR_1)=[d],VAR_0+VAR_1=[a]	{'[a]': '563.0', '[b]': '4.0', '[c]': '6.0', '[d]': '2840.0'}	[,2,9,4,.,0,,, ,2,6,9,.,0,]
David bought [a] hamburgers and [b] servings of french fries at Diane 's Drive Up for [c] dollars . If a serving of fries costs [d] cents more then a hamburger , what is the cost of a hamburger and what is the cost of a serving of french fries ?	([a]*VAR_1)+([b]*VAR_0)=[c],VAR_0=[d]+VAR_1	{'[a]': '3.0', '[b]': '2.0', '[c]': '6.25', '[d]': '0.25'}	[,1,.,1,5,,, ,1,.,4,]
A small publishing company has a [a] time product cost for editing and printing of [b] dollars . Variable cost per book is [c] dollars . The publisher is selling the book to the store for [d] dollars . How many books must the publisher print and sell so that the production cost will equal the money obtained from sells ?	([d]*VAR_0)-([c]*VAR_0)=[b]	{'[a]': '1.0', '[b]': '56430.0', '[c]': '8.25', '[d]': '21.75'}	[,4,1,8,0,.,0,]
The sum of [a] numbers is [b] . Seven times the smaller number is the same as [c] times the larger number . Find the smaller number .	7.0*VAR_1=[c]*VAR_0,VAR_1+VAR_0=[b]	{'[a]': '2.0', '[b]': '24.0', '[c]': '5.0'}	[,1,0,.,0,]
A baseball player has a batting average of [a] with [b] hits in [c] bats . His average against left-handed pitching is [d] . Against right-handed pitching it is [e] . How many times did he bat against left-handers ?	([d]*VAR_0)+([e]*VAR_1)=[b],VAR_0+VAR_1=[c]	{'[a]': '0.32', '[b]': '192.0', '[c]': '600.0', '[d]': '0.25', '[e]': '0.35'}	[,1,8,0,.,0,]
Class A and class B donated their class fund totaling [a] dollars to an orphanage . If the amount donated by class A is [b] dollars short of [c] of the amount donated by class B . How much did Class A Donate ? How much to class B donate ?	VAR_0+VAR_1=[a],VAR_0=([c]*VAR_1)-[b]	{'[a]': '127.0', '[b]': '7.0', '[c]': '0.6667'}	[,4,6,.,6,1,6,0,7,,, ,8,0,.,3,8,3,9,]
The sum of two numbers is [a] . The second is [b] more than [c] times the first . What is the first number and what is the second one ?	VAR_0+VAR_1=[a],VAR_1=([c]*VAR_0)+[b]	{'[a]': '73.0', '[b]': '7.0', '[c]': '5.0'}	[,1,1,.,0,,, ,6,2,.,0,]
Maria added a white vinegar solution of acetic acid in water . There are [a] strengths of white vinegar, a [b] % solution and a [c] % solution . How many milliliters of the [b] % solution and the 10% solution must she mix to make [d] milliliters of a [e] % vinegar solution ?	(([b]*0.01)*VAR_0)+(([c]*0.01)*VAR_1)=[e]*0.01*[d],VAR_0+VAR_1=[d]	{'[a]': '2.0', '[b]': '5.0', '[c]': '10.0', '[d]': '50.0', '[e]': '9.0'}	[,1,0,.,0,,, ,4,0,.,0,]
The sum of two numbers is [a] . If twice the smaller number is [b] more than the larger , find the smaller number and the larger number .	2.0*VAR_1=[b]+VAR_0,VAR_1+VAR_0=[a]	{'[a]': '18.0', '[b]': '6.0'}	[,8,.,0,,, ,1,0,.,0,]
Tickets cost [a] dollars for students , and [b] dollars for general admission . You sell [c] tickets and collect [d] dollars . How many student tickets did you sell , and how many general admission tickets did you sell ?	([a]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '4.0', '[b]': '6.0', '[c]': '525.0', '[d]': '2876.0'}	[,1,3,7,.,0,,, ,3,8,8,.,0,]
