There are [a] kids in Mrs Jones ' class . There are twice as many girls as boys . How many boys and girls are there ?	VAR_0+VAR_1=[a],VAR_1=2.0*VAR_0	{'[a]': '24.0'}	[8.0,16.0]
High school graduating class is made up of [a] students . There are [b] more girls than boys . How many boys are in the class ?	[b]+VAR_0=VAR_1,VAR_1+VAR_0=[a]	{'[a]': '466.0', '[b]': '212.0'}	[127.0]
Rita received a [a] dollars gift card for a coffee store . She used it in buying some coffee that cost [b] dollars per pound . After buying the coffee , she had [c] dollars left on her card . How many pounds of coffee did she buy ?	[a]-([b]*VAR_0)=[c]	{'[a]': '70.0', '[b]': '8.58', '[c]': '35.68'}	[4.0]
According to Dr . Aaron R . Folsom of the University of Minnesota School of Public Health , your maximum ideal waist size is directly proportional to your hip size . For a woman with [a] inch hips , the maximum ideal waist size is [b] inches . What is the maximum waist size for a woman with [c] inch hips ?	[a]*VAR_1=[b],[c]*VAR_1=VAR_0	{'[a]': '40.0', '[b]': '32.0', '[c]': '35.0'}	[28.0]
The sum of [a] numbers is [b] . The second is [c] more than [d] times the first . Find the smaller number . Find the larger number.	VAR_1+VAR_0=[b],VAR_0=[c]+([d]*VAR_1)	{'[d]': '3.0', '[a]': '2.0', '[b]': '70.0', '[c]': '10.0'}	[15.0,55.0]
A chemist has a solution that is [a] % alcohol and one that is [b] % alcohol . He wants to make [c] liters of a [d] % solution . How many liters of the [a] % solution should he add ? How many liters of the [d] % solution should he add ?	([a]*.01*VAR_0)+([b]*.01*VAR_1)=[d]*0.01*[c],VAR_0+VAR_1=[c]	{'[d]': '30.0', '[a]': '18.0', '[b]': '50.0', '[c]': '80.0'}	[50.0,30.0]
If the product of [a] and a number is increased by [b] , the result is [c] . What is the number ?	([a]*VAR_0)+[b]=[c]	{'[a]': '5.0', '[b]': '4.0', '[c]': '19.0'}	[3.0]
Latoya purchased a prepaid phone card for [a] dollars . Long distance calls cost [b] cents a minute using this card . Latoya used her card only once to make a long distance call . If the remaining credit on her card is [c] dollars , how many minutes did her call last ?	[b]*.01*VAR_0=[a]-[c]	{'[a]': '30.0', '[b]': '16.0', '[c]': '26.48'}	[22.0]
A person wishes to invest [a] dollars , part at [b] % and part at [c] % . If the total interest desired at the end of the year is [d] dollars , how much should be invested at each rate ?	(([c]*0.01)*VAR_1)+(([b]*0.01)*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[d]': '189.0', '[a]': '2400.0', '[b]': '9.0', '[c]': '6.0'}	[1500.0,900.0]
A movie theater charges [a] dollars for adults and [b] dollars for children . The receipts for a showing of a movie were [c] dollars . If [d] tickets were sold , find how many adult tickets were sold . Find how many child tickets were sold .	([a]*VAR_0)+([b]*VAR_1)=[c],VAR_0+VAR_1=[d]	{'[d]': '80.0', '[a]': '7.5', '[b]': '4.5', '[c]': '540.0'}	[60.0,20.0]
To make [a] kilograms of aluminum alloy with [b] % aluminum , a scientist wants to use [c] metals with [d] % and [e] % aluminum content respectively . How many kilograms of [d] % aluminum and how many kilograms of [e] % aluminum should she mix ?	(([d]*0.01)*VAR_0)+(([e]*0.01)*VAR_1)=([a]*[b])*0.01,VAR_0+VAR_1=[a]	{'[d]': '45.0', '[a]': '10.0', '[e]': '70.0', '[b]': '60.0', '[c]': '2.0'}	[4.0,6.0]
The US Senate had a total of [a] Democrats and Republicans . There were [b] more Republicans than Democrats . How many Democrats and Republicans were there in the Senate ?	VAR_1+VAR_0=[a],VAR_1-VAR_0=[b]	{'[a]': '99.0', '[b]': '11.0'}	[44.0,55.0]
The Drama Club sold [a] tickets for the end-of-year-performance . Admission prices were [b] dollars for adults and [c] dollars for students . The total amount collected at the box office was [d] dollars . How many students attended the play ? How many adult attended the play ?	([c]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[d]': '16200.0', '[a]': '1500.0', '[b]': '12.0', '[c]': '6.0'}	[300.0]
The sum of [a] numbers is [b] . Twice the larger number exceeds [c] times the smaller number by [d] . Find the number.	[a]*VAR_0=[d]+([c]*VAR_1),VAR_1+VAR_0=[b]	{'[d]': '16.0', '[a]': '2.0', '[b]': '43.0', '[c]': '3.0'}	[14.0,29.0]
The cost of [a] gallons of regular gasoline and [b] gallons of premium gasoline is [c] dollars . Premium costs [d] dollars more per gallon than regular . What is the cost per gallon of each type of gasoline ?	([a]*VAR_1)+([b]*VAR_0)=[c],VAR_0=[d]+VAR_1	{'[d]': '0.22', '[a]': '12.0', '[b]': '18.0', '[c]': '44.46'}	[1.35,1.57]
A piece of rope [a] meters long is cut into two pieces so that the longest piece is twice as long as the shorter piece . How long are the two pieces ?	2.0*VAR_1=VAR_0,VAR_1+VAR_0=[a]	{'[a]': '60.0'}	[20.0,40.0]
There are [a] animals on a farm , each of which is either a pig or a chicken . There are [b] legs altogether . How many pigs are there ? How many chickens ?	(4.0*VAR_1)+(2.0*VAR_0)=[b],VAR_1+VAR_0=[a]	{'[a]': '41.0', '[b]': '100.0'}	[9.0,32.0]
Mitch is buying candy bars for his friends . He wants to give [a] bars to each friend , and he wants to have [b] spare bars . He can afford to buy [c] candy bars . How many friends can he treat ?	([a]*VAR_0)+[b]=[c]	{'[a]': '2.0', '[b]': '10.0', '[c]': '24.0'}	[7.0]
Find a number such that [a] more than [b] the number is [c] the number.	[a]+[b]*VAR_0=[c]*VAR_0	{'[a]': '1.0', '[b]': '0.6667', '[c]': '0.75'}	[12.0]
