一 个数 除以 [a] ， 商 和 余数 都 是 [b] ， 这个 数 = ．	x = [a] * [b] + [b]	{'[a]': '24', '[b]': '19'}	475
甲 、 乙 两个 工程队 共同 开凿 一条 隧道 ． [a] 天 共 开凿 了 [b] 米 ， 甲队 每天 开凿 [c] 米 ， 乙 队 每天 开凿 多少 米 ？	x = [b] / [a] - [c]	{'[a]': '15', '[b]': '2070', '[c]': '65'}	73
5 （ 3 ） 班 的 同学 在 母亲节 都 表达 了 对 妈妈 的 节日 祝福 ． 其中 ， [a] 的 同学 送 了 鲜花 ， [b] 的 同学 给 了 妈妈 一个 香香的 吻 ， 其余 的 同学 都 送 上 了 自制 的 贺卡 ． 送 自制 贺卡 的 同学 占 全班 的 几分 之 几 ？	x = 1 - [a] - [b]	{'[a]': '0.3333333333333333', '[b]': '0.2'}	((7)/(15))
一 根 绳子 长 [a] 米 ， 剪 [b] 米 做 一根 长 跳绳 ， 剩下 的 每 [c] 米 做 一根 短 跳绳 ， 最 多 做 几根 短 跳绳 ？	x = ( [a] - [b] ) / [c]	{'[a]': '24', '[b]': '6', '[c]': '2'}	9
爬 雪山 与 在 平地上 行走 完全 不同 ， 需要 一步 一个 脚窝 地 向前 跋涉 ． 同学 们 在 雪地 中 平均 每分钟 可 行走 [a] 米 ， 从 山脚 到 山顶 走 了 [b] 小时 ， 从 山脚 到 山顶 约 有 多少 米 的 路程 ？	x = [a] * [b]	{'[a]': '8', '[b]': '0.75'}	6
学校 走廊 的 柱子 高 [a] 米 ， 底面 周长 [b] 米 ， 给 [c] 根 这样 的 柱子 刷油漆 ， 每千克 油漆 可以 漆 [d] 平方米 ， 一共 要 用 油漆 多少 千克 ？	x = [b] * [a] * [c] / [d]	{'[a]': '3', '[b]': '3.14', '[c]': '100', '[d]': '2'}	471
甲 、 乙 两地 相距 [a] 千米 ， 货车 从 甲地 开出 ， 速度 是 [b] 千米 / 时 ， [c] 时 后 ， 客车 从 乙地 开出 ， 客车 行驶 [d] 时 后 与 货车 相遇 ． 客车 每 时 行驶 多少 千米 ？	x = ( [a] - [b] * ( [d] + [c] ) ) / [d]	{'[a]': '490', '[b]': '50', '[c]': '1', '[d]': '4'}	60
校园 里 栽 的 杨树 是 松树 的 [a] ， 栽 的 松树 是 柳树 的 [b] ， 已知 栽 了 [c] 棵 杨树 ， 校园 里 栽 了 多少 棵 柳树 ？	x = [c] / [a] / [b]	{'[a]': '0.75', '[b]': '0.8', '[c]': '120'}	200
某班 存放 科技 书 [a] 本 ， 故事书 比 科技 书 的 [b] 倍 少 [c] 本 ， 故事书 有 多少 本 ？	x = [a] * [b] - [c]	{'[a]': '150', '[b]': '2', '[c]': '50'}	250
两地 相距 [a] 千米 ， 甲 、 乙 两 人 骑 自行车 同时 从 两地 相对 出发 ， 甲 车 每 小时 行 [b] 千米 ， 经过 [c] 小时 后 与 乙 车 相遇 ， 乙 车 每 小时 行 多少 千米 ？	x = [a] / [c] - [b]	{'[a]': '120', '[b]': '14', '[c]': '4'}	16
工程队 要 修 一条 长 [a] 千米 的 公路 ， 前 [b] 天 每天 修 [c] 千米 ， 剩下 的 如果 每天 修 [d] 千米 ， 还要 几天 才能 修 完 ？	x = ( [a] - [c] * [b] ) / [d]	{'[a]': '250', '[b]': '3', '[c]': '30', '[d]': '40'}	4
[a] 头 奶牛 [b] 天 吃 草 [c] 千克 ， 平均 每 都 奶牛 每天 吃 草 多少 千克 ？	x = [c] / [b] / [a]	{'[a]': '4', '[b]': '3', '[c]': '72.6'}	6.05
一 个 平行四边形 的 面积 是 [a] 平方米 ， 底边 上 的 高 是 [b] 米 ， 底 长 = 多少 米 ．	x = [a] / [b]	{'[a]': '4.5', '[b]': '1.5'}	3
同学 们 参加 植树 活动 ， 四年级 栽 了 [a] 棵 ， 六年级 栽 的 棵 树 比 四年级 的 [b] 倍 少 [c] 棵 ， 四年级 比 六年级 少 栽 多少 棵 ？	x = [a] * [b] - [c] - [a]	{'[a]': '42', '[b]': '3', '[c]': '18'}	66
食堂 买来 [a] 桶 油 ， 每桶 油 质量 相等 ． 如果 从 每桶 油 中 各 取出 [b] 千克 油 ， 则 剩下 的 油 与 原来 [c] 桶 油 的 质量 相等 ． 原来 每桶 油 重 多少 千克 ？	x = [b] * [a] / ( [a] - [c] )	{'[a]': '7', '[b]': '30.4', '[c]': '3'}	53.2
在 节能 减排 活动 中 ， 实验 小学 的 “ 环保 小 卫士 ” 共 回收 [a] 千克 废纸 ， 据 了解 ， 废纸 的 不可 再生 率 是 [b] % ， 回收 的 这些 废纸 能 生产 多少 千克 再生纸 ？	x = [a] * ( 1 -( [b] / 100 ) )	{'[a]': '800', '[b]': '20'}	640
一 套 西服 的 价格 是 [a] 元 ， 其中 裤子 的 价格 是 上衣 的 [b] ， 一条 裤子 的 价格 = 多少 元 ？	x = [a] / ( 1 + [b] ) * [b]	{'[a]': '1800', '[b]': '0.6666666666666666'}	720
一 批 货物 ， 上午 运走 [a] 吨 ， 下午 运 的 吨数 是 上午 的 [b] ， 这天 一共 运走 货物 多少 吨 ？	x = [a] * [b] + [a]	{'[a]': '12', '[b]': '0.75'}	21
王老师 买 [a] 个 足球 花 了 [b] 元 ， 李老师 买 同样 的 足球 花 了 [c] 元 ， 李老师 买 了 几个 足球 ？	x = [c] / ( [b] / [a] )	{'[a]': '8', '[b]': '360', '[c]': '540'}	12
[a] / 多少 = [b] … [c] ．	x = ( [a] - [c] ) / [b]	{'[a]': '48', '[b]': '5', '[c]': '3'}	9
四年级 共有 [a] 个 合作 小组 ， 每个 小组 有 [b] 名 同学 ． 已知 全班同学 本学期 共 得到 [c] 颗 合作 星 ， 平均 每个 同学 得到 几颗 合作 星 ？	x = [c] / [a] / [b]	{'[a]': '13', '[b]': '4', '[c]': '312'}	6
6 （ 2 ） 班 有 科技 书 [a] 本 ， 故事 比 科技 书 少 [b] ． 故事书 比 科技 书 少 多少 书 ？	x = [a] * [b]	{'[a]': '240', '[b]': '0.16666666666666666'}	40
从 [a] 的 倒数 里 减去 [b] / [c] 的 商 ， 差 = ？	x = 1 / [a] - [b] / [c]	{'[a]': '1.2857142857142858', '[b]': '0.8571428571428571', '[c]': '1.2'}	((4)/(63))
王师傅 加工 了 [a] 个 零件 ， 经 检验 合格率 是 [b] % ， 不 合格 的 有 多少 个 ．	x = [a] * ( 1 -( [b] / 100 ) )	{'[a]': '180', '[b]': '95'}	9
两艘 轮船 从 上海 和 武汉 相对 开出 ， 从 武汉 开出 的 轮船 每 小时 行 [a] 千米 ， 从 上海 开出 的 轮船 每 小时 行 [b] 千米 ， 经过 [c] 小时 两 船 相遇 ． 上海 到 武汉 的 航道 长 多少 千米 ？	x = ( [a] + [b] ) * [c]	{'[a]': '26', '[b]': '17', '[c]': '25'}	1075
某 数 的 [a] % 是 [b] ， 这个 数 的 [c] % = ．	x = [b] /( [a] / 100 ) *( [c] / 100 )	{'[a]': '40', '[b]': '8', '[c]': '25'}	5
张师傅 [a] 小时 做 了 [b] 个 零件 ， 李师傅 [c] 小时 做 了 [d] 个 零件 ， 张师傅 比 李师傅 平均 每 小时 多 做 多少 个 零件 ？	x = [b] / [a] - [d] / [c]	{'[a]': '6', '[b]': '138', '[c]': '8', '[d]': '160'}	3
把 一根 [a] 米 长 的 铁丝 剪成 3 段 ， 第一段 长 [b] 米 ， 第 二 段 与 第一段 同样 长 ． 剩下 的 一段 长 多少 米 ？	x = [a] - ( [b] + [b] )	{'[a]': '1', '[b]': '0.375'}	((1)/(4))
甲乙 两地 相距 [a] 千米 ， 两辆 汽车 同时 从 两地 相对 开出 ， [b] 小时 相遇 ， 甲 车 每 小时 行驶 [c] 千米 ， 乙 车 每 小时 行使 多少 千米 ？	x = [a] / [b] - [c]	{'[a]': '560', '[b]': '4', '[c]': '75'}	65
小 明 和小红 一起 玩 踢毽子 游戏 ． 小 红 对 小 明说 ： “ 我 踢 了 [a] 个 ， 你 比 我 少 [b] ” 你 知道 小 明 踢 了 多少 个 ？	x = [a] * ( 1 - [b] )	{'[a]': '100', '[b]': '0.2'}	80
[a] 位 同学 合影留念 ， 拍照 需要 [b] 元 ， 可以 有 [c] 张 照片 ， 如果 现在 每人 要 1 张 照片 ， 就 需要 加印 ， 加印 一张 照片 要 [d] 元 ， 平均 每人 应付 多少 元 ？	x = ( ( [a] - [c] ) * [d] + [b] ) / [a]	{'[a]': '18', '[b]': '26.4', '[c]': '3', '[d]': '0.64'}	2
一 个 养鸡场 星期一 收 的 鸡蛋 ， [a] 千克 装 一箱 ， 装 了 [b] 箱 后 ， 还 剩下 [c] 千克 ， 这个 养鸡场 星期一 收 了 多少 千克 鸡蛋 ？	x = [a] * [b] + [c]	{'[a]': '18', '[b]': '21', '[c]': '16'}	394
一 堆 煤 ， 用 去 它 的 [a] % ， 还 剩下 [b] 吨 ； 若 用 去 它 的 [c] % ， 则 剩下 多少 吨 ．	x = [b] / ( 1 -( [a] / 100 ) ) * ( 1 -( [c] / 100 ) )	{'[a]': '60', '[b]': '24', '[c]': '50'}	30
动物园 里 有 [a] 只 狮子 ， 体重 一共 是 [b] 千克 ， 平均 每 只 狮子 的 体重 恰好 是 一只 小羊 的 [c] 倍 ． 这 只 小羊 体重 = 多少 千克 ？	x = [b] / [a] / [c]	{'[a]': '5', '[b]': '900', '[c]': '9'}	20
修 一段 长 [a] 米 的 路 ， 前 8 小时 共 修 了 [b] 米 ， 剩下 的 每 小时 修 [c] 米 ， 还要 几小时 才能 修 完 ？	x = ( [a] - [b] ) / [c]	{'[a]': '324', '[b]': '240', '[c]': '21'}	4
[a] 与 [b] 的 积 除以 [c] ， 商 = ？	x = [a] * [b] / [c]	{'[a]': '0.8571428571428571', '[b]': '0.4666666666666667', '[c]': '30'}	((1)/(75))
一 个 圆 的 半径 是 [a] 厘米 ， 如果 把 它 的 半径 延长 [b] 厘米 ， 那么 面积 增加 多少 ．	x = 3.14 * ( ( [a] + [b] ) ^ [b] - [a] ^ [b] )	{'[a]': '3', '[b]': '2'}	50.24
张 华 参加 [a] 米 跑步 比赛 ， 每分钟 跑 [b] 米 ， 跑 了 [c] 分 ， 距离 终点 还有 多少 米 ？	x = [a] - [b] * [c]	{'[a]': '1000', '[b]': '320', '[c]': '3'}	40
一 个 平行四边形 的 面积 是 [a] 平方米 ， 底 是 [b] 米 ， 高 应 = 多少 米 ．	x = [a] / [b]	{'[a]': '36', '[b]': '7.2'}	5
为 灾区 捐款 ， 小 华 捐 [a] 元 ， 比 小 丽 多 捐 了 [b] 元 ， 小 华 比 小 丽 多 捐 几分 之 几 ？	x = [b] / ( [a] - [b] )	{'[a]': '4.2', '[b]': '0.4'}	((2)/(19))
从 A 城 到 B 城 有 [a] 千米 ， 一辆 汽车 从 A 城 开往 B 城 ， 已经 行 了 [b] 千米 ， 剩下 的 路 每 小时 行 [c] 千米 ， 还要 多少 小时 才能 到达 B 城 ？	x = ( [a] - [b] ) / [c]	{'[a]': '650', '[b]': '128', '[c]': '58'}	9
有 [a] 个 小组 的 同学 参加 植树 ， 每个 小组 有 [b] 个人 ． 一共 有 [c] 棵 树苗 ， 平均 每人 植树 多少 棵 ？	x = [c] / ( [b] * [a] )	{'[a]': '2', '[b]': '4', '[c]': '104'}	13
5 （ 1 ） 班 有 [a] 个人 ， 其中 [b] 人 参加 了 “ 育苗 杯 ” 数学 竞赛 ， 参加 比赛 的 人数 占 全班 的 人数 的 ( ( ( ) ) / ( ( ) ) ) ．	x = [b] / [a]	{'[a]': '50', '[b]': '23'}	((23)/(50))
我校 将 在 11 月份 召开 运动会 ， 共有 [a] 名 运动员 ， 体育组 准备 的 号码 布 只 够 [b] 的 运动员 使用 ， 至少 还要 定做 多少 张 号码 布 才 够用 ？	x = [a] - [a] * [b]	{'[a]': '544', '[b]': '0.625'}	204
某种 商品 的 成本 是 [a] 元 ， 比 原来 降价 [b] % ， 原来 的 成本 = ？	x = [a] / ( 1 -( [b] / 100 ) )	{'[a]': '37.4', '[b]': '15'}	44
一 辆车 平均 每 小时 行驶 x 千米 ， [a] 小时 行驶 了 [b] 千米 ． 求 速度 = 多少 千米 ？	x = [b] / [a]	{'[a]': '6', '[b]': '360'}	60
什么 数 减去 [a] 后 乘 [b] ， 结果 是 [c] ．	x = [c] / [b] + [a]	{'[a]': '3.5', '[b]': '8', '[c]': '56'}	10.5
糖 和 水 的 比 是 [a] ： [b] ， [c] 克 糖水 中 含糖 多少 克 ．	x = [c] * ( ( [a] ) / ( [a] + [b] ) )	{'[a]': '1', '[b]': '9', '[c]': '100'}	10
一 捆 电线 ， 第一次 用 去 全长 的 [a] ， 第 二 天 用 去 余下 的 [b] ， 这时 还 剩 [c] 米 ． 这 捆 电线 共 长 多少 米 ？	x = [c] / ( 1 - [a] - ( 1 - [a] ) * [b] )	{'[a]': '0.25', '[b]': '0.2', '[c]': '108'}	180
一 个 林场 去年 植树 [a] 棵 ， 今年 比 去年 多 [b] % ， 今年 植树 多少 棵 ？	x = [a] * ( 1 + ( [b] / 100 ) )	{'[a]': '20000', '[b]': '10'}	22000
[a] 个 [b] 的 和 乘 [c] ， 结果 = ？	x = [b] * [a] * [c]	{'[a]': '9', '[b]': '0.05555555555555555', '[c]': '0.8333333333333334'}	((5)/(12))
一 条 路 甲队 每天 修 [a] 米 ， 乙 队 每天 修 [b] 米 ， 乙 队 先 修 了 [c] 米 后 两队 一齐 修 ， 多少 天 后 两队 修 的 一样 多 ？	x = [c] / ( [a] - [b] )	{'[a]': '55', '[b]': '25', '[c]': '720'}	24
[a] - [b] 与 [c] 的 商 ， 差 = ？	x = [a] - [b] / [c]	{'[a]': '310', '[b]': '256', '[c]': '8'}	278
甲乙 两根 绳子 分别 长 [a] 米 和 [b] 米 ， 各剪 去 同样 长 的 一段 后 ， 乙 根 的 长 是 甲 根 的 [c] ， 甲 根 剪 去 多少 米 ．	x = [a] - ( [a] - [b] ) / ( 1 - [c] )	{'[a]': '9', '[b]': '6', '[c]': '0.6'}	1.5
一 项 工程 ， 如果 [a] 人 来 做 ， [b] 天 可以 完成 ． 如果 [c] 人 来 做 ， 多少 天 可以 完成 ？	x = [a] * [b] / [c]	{'[a]': '40', '[b]': '30', '[c]': '50'}	24
哥哥 上 大学 ， 要 坐 [a] 个 小时 的 火车 ， 火车 的 平均速度 是 [b] 千米 / 时 ． 他 坐火车 走 了 多少 千米 ？	x = [b] * [a]	{'[a]': '6.4', '[b]': '70.5'}	451.2
某次 竞赛 共有 [a] 道 题 ， 规定 做 对 一 题 得 [b] 分 ， 做 错 或 不 做 一 题 倒扣 [c] 分 ． 此次 竞赛 小 明 得 了 [d] 分 ， 那么 ， 他 做 对 了 多少 道 题 ．	x = [a] - ( [a] * [b] - [d] ) / ( [b] + [c] )	{'[a]': '25', '[b]': '8', '[c]': '4', '[d]': '128'}	19
计算 ： [a] + [b] - [c] * [d] + [e] / [f] = ．	x = [a] + [b] - [c] * [d] + [e] / [f]	{'[a]': '234', '[b]': '432', '[c]': '4', '[d]': '8', '[e]': '330', '[f]': '5'}	700
商店 购进 一批 鞋子 ， 第一天 卖出 总数 的 [a] ， 第 二 天 卖出 总数 的 [b] ， 此时 剩下 的 比 卖出 的 还 多 [c] 双 ， 购进 的 这 批 鞋子 共 多少 双 ？	x = [c] / ( 1 - [a] - [b] - ( [a] + [b] ) )	{'[a]': '0.25', '[b]': '0.2', '[c]': '24'}	240
一 辆 汽车 行驶 [a] 千米 消耗 [b] 升 汽油 ． 照 这样 计算 ， 行驶 [c] 千米 ， 需要 汽油 多少 升 ？	x = [c] * ( [b] / [a] )	{'[a]': '225', '[b]': '30', '[c]': '720'}	96
飞机 每 小时 能 飞 [a] 千米 ， 而 人造卫星 每 小时 飞行 的 路程 比 飞机 [b] 倍 还 多 [c] 千米 ， 人造卫星 每 小时 飞行 多少 千米 ？	x = [b] * [a] + [c]	{'[a]': '1000', '[b]': '23', '[c]': '1080'}	24080
一 个数 的 [a] + [b] 等于 [c] 的 [d] ， 这个 数 = ？	x = ( [c] * [d] - [b] ) / [a]	{'[a]': '0.625', '[b]': '60', '[c]': '400', '[d]': '0.75'}	384
一 个 因数 是 [a] ， 另 一个 因数 是 [b] ， 积 = ．	x = [a] * [b]	{'[a]': '6', '[b]': '8'}	48
打 某地 电话 每次 至少 要 交费 [a] 元 ． 如果 超过 [b] 分钟 ， 每 超过 1 分钟 再 交 [c] 元 ． 小 明 打 一次 到 某地 的 电话 ， 交费 [d] 元 ， 他 打 了 几分钟 的 电话 ？	x = [b] + ( [d] - [a] ) / [c]	{'[a]': '0.8', '[b]': '3', '[c]': '0.3', '[d]': '2.9'}	10
高新 一中 初中 校区 7 年级 同学 开展 “ 跳蚤市场 ” 活动 ． 一位 同学 叫卖 一件 玩具 ， 第一次 叫价 ， 没 人 来 买 ； 第 二 次 喊价 ， 他 将 第一次 的 叫价 打 了 [a] ， 仍 没 人 买 ； 他 只好 再 降价 [b] 元 ， 终于 售出 ． 已知 出售 的 价格 恰好 是 第一次 叫价 的 [c] % ． 这位 同学 第一次 给 这件 玩具 叫价 多少 元 ？	x = [b] / ( [a] -( [c] / 100 ) )	{'[a]': '0.9', '[b]': '1.2', '[c]': '66'}	5
菜场 运 来 白菜 [a] 千克 ， 运 来 萝卜 是 白菜 的 [b] ， 运 来 西红柿 是 萝卜 的 [c] ， 运 来 西红柿 多少 千克 ？	x = [a] * [b] * [c]	{'[a]': '840', '[b]': '0.625', '[c]': '0.2'}	105
[a] 除 多少 的 商 是 [b] ， 余数 是 [c] ．	x = [a] * [b] + [c]	{'[a]': '54', '[b]': '6', '[c]': '20'}	344
我国 是 一个 缺水 的 国家 ． 根据 1999 年 中国 水资源 公报 ， 我国 人均 水资源 约 为 [a] 立方米 ， 仅 占 世界 人均 水平 的 [b] % ． 世界 人均 水资源 = 多少 立方米 ？	x = [a] /( [b] / 100 )	{'[a]': '2200', '[b]': '25'}	8800
一 个 乘数 是 [a] ， 另 一个 乘数 是 [b] ， 积 = ．	x = [a] * [b]	{'[a]': '4', '[b]': '2'}	8
一 种 橙汁 饮料 每箱 有 [a] 罐 ， 每罐 进价 [b] 元 ． 某 超市 一次 进货 [c] 箱 ， 共 需 付款 多少 元 ．	x = [a] * [b] * [c]	{'[a]': '24', '[b]': '3', '[c]': '25'}	1800
已知 一 玩具店 每个 排球 售价 为 [a] 元 ， 小 明 买 了 [b] 个 排球 ， 手里 还 剩 [c] 元 ． 小 明 一共 带 了 多少 钱 ？	x = [a] * [b] + [c]	{'[a]': '18.5', '[b]': '7', '[c]': '98.4'}	227.9
某 水果店 上星期 的 前 [a] 天 一共 买 出 水果 [b] 箱 ， 后 [c] 天 平均 每天 买 出 水果 [d] 箱 ， 这个 星期 平均 每天 买 出 水果 多少 箱 ？	x = ( [d] * [c] + [b] ) / ( [a] + [c] )	{'[a]': '3', '[b]': '38', '[c]': '4', '[d]': '15'}	14
图书馆 里 有 一些 科技 书 和 文艺 书 ， 其中 科技 书 占 [a] ， 如果 用 文艺 书 换 走 科技 书 [b] 本 ， 那么 科技 书 占 全部 的 [c] ， 问 原来 科技 书 有 多少 本 ？	x = [b] / ( [a] - [c] ) * [a]	{'[a]': '0.8', '[b]': '20', '[c]': '0.5333333333333333'}	60
某校 派出 两个 队 （ 每队 [a] 人 ） 参加 全市 小学 奥数 竞赛 ． 一队 的 平均分 是 [b] 分 ， 二 队 的 平均分 是 [c] 分 ． 两个 队 的 平均分 = ？	x = ( [b] * [a] + [c] * [a] ) / ( [a] + [a] )	{'[a]': '3', '[b]': '75', '[c]': '81'}	78
东乡 修 了 两条 水渠 ， 第一条 长 [a] 米 ， 第 二 条 比 第一条 的 [b] 少 [c] 米 ． 两条 水渠 一共 长 多少 米 ？	x = [a] + [a] * [b] - [c]	{'[a]': '1200', '[b]': '0.8333333333333334', '[c]': '50'}	2150
学校食堂 的 炊事员 向 总务主任 汇报 说 ： “ 我们 食堂 这个 月 用 去 [a] 吨 ， 比 上个月 少 用水 [b] 吨 ” 请问 这个 食堂 本月 节约 了 百分之几 ？	x = [b] / ( [a] + [b] )	{'[a]': '32', '[b]': '8'}	20%
庆安 小学 [a] 人 参加 体育 达标 测试 ， 结果 有 [b] % 的 人 达到 优秀 ， [c] 的 人 合格 ， 不 合格 的 有 多少 人 ？	x = [a] * ( 1 -( [b] / 100 ) - [c] )	{'[a]': '420', '[b]': '25', '[c]': '0.6'}	63
在 一次 跳高 比赛 中 ， 欢欢 跳 过 了 [a] 米 ， 红红 比 欢欢 跳 的 低 0.1 米 ， 强强 比 欢欢 跳 的 高 [b] 米 ， 强强 跳 过 了 多少 米 ？	x = [a] + [b]	{'[a]': '1.1', '[b]': '0.2'}	1.3
将 [a] 写成 分数 = ．	x = [a]	{'[a]': '0.015'}	((3)/(200))
[a] / [b] 的 商 再 加上 [c] 与 [d] 的 积 ， 和 = ？	x = [b] / [a] + [c] * [d]	{'[a]': '4', '[b]': '2.1', '[c]': '3.6', '[d]': '2.5'}	9.525
河边 有 柳树 [a] 棵 ， 与 杨树 的 [b] 相等 ， 杨树 有 多少 棵 ？	x = [a] / [b]	{'[a]': '192', '[b]': '0.75'}	256
一 辆 汽车 从 甲地 到 乙地 ， 每 小时 行 [a] 千米 ， 行驶 了 [b] 小时 ， 离 乙地 还有 [c] 千米 ， 甲乙 两地 的 路程 = 多少 千米 ？	x = [a] * [b] + [c]	{'[a]': '65', '[b]': '6', '[c]': '35'}	425
一 列 火车 [a] 小时 行 [b] 千米 ， 照 这样 算 ， [c] 小时 行 多少 千米 ．	x = [b] / [a] * [c]	{'[a]': '3', '[b]': '240', '[c]': '7'}	560
[a] 公顷 的 [b] % = 多少 公顷 的 [c] ．	x = [a] *( [b] / [a] ) / [c]	{'[a]': '100', '[b]': '20', '[c]': '0.6'}	33((1)/(3))
两个 因数 的 积 是 [a] ， 一个 因数 扩大 到 原来 的 [b] 倍 ， 另 一个 因数 缩小 到 它 的 [c] 积 = ．	x = [a] * [b] * [c]	{'[a]': '0.65', '[b]': '10', '[c]': '0.01'}	0.065
一 辆 汽车 每 小时 行驶 [a] 千米 ． 从 甲地 到 乙地 ， 共 行驶 l4 小时 ． 甲地 到 乙地 有 多少 千米 ？	x = [a] * 4	{'[a]': '165'}	660
两地 相距 [a] 千米 ， 两车 同时 从 两地 相向 出发 ． 经过 [b] 小时 相遇 ， 货车 每 小时 行 [c] 千米 ， 客车 每 小时 行 多少 千米 ？	x = [a] / [b] - [c]	{'[a]': '800', '[b]': '10', '[c]': '36'}	44
黄河 号 货轮 从 甲 港 开往 乙 港 ， 已经 航行 了 [a] 千米 ， 正好 航行 了 两 港 航道 的 [b] 这 只 货轮 离 乙 港 还有 多少 千米 ？	x = [a] / [b] - [a]	{'[a]': '85', '[b]': '0.7142857142857143'}	34
张 大伯 把 一车 蔬菜 送到 菜市场 ， 去 时 的 速度 [a] 千米 / 时 ， 用 了 [b] 小时 送到 ， 返回 时 只用 了 [c] 小时 ， 返回 时 的 速度 = ？	x = [a] * [b] / [c]	{'[a]': '40', '[b]': '3', '[c]': '2'}	60
一 堆 煤 计划 每天 运 [a] 吨 ， [b] 天 可以 运 完 ， 如果 每天 只 运 计划 的 [c] ， 那么 几天 才能 运 完 ？	x = ( [a] * [b] ) / ( [a] * [c] )	{'[a]': '15', '[b]': '8', '[c]': '0.6666666666666666'}	12
客车 每 小时 行 [a] 千米 ， 货车 比 客车 的 速度慢 [b] ， 货车 每 小时 行 多少 千米 ？	x = [a] * ( 1 - [b] )	{'[a]': '100', '[b]': '0.2'}	80
A 、 B 两地 之间 的 道路 分 上坡 和 下坡 两种 路段 ， 共 [a] 千米 ， 兰兰 上坡 速度 为 [b] 千米 / 时 ， 下坡 速度 为 [c] 千米 / 时 ， 去 时 用 了 [d] 小时 ， 则 返回 时 用 多少 小时 ．	x = [a] / [b] + [a] / [c] - [d]	{'[a]': '70', '[b]': '5', '[c]': '7', '[d]': '10.5'}	13.5
有 一批 零件 共 [a] 个 ， 原 计划 [b] 天 完成 ， 实际 少 用 了 [c] 天 ， 实际 每天 做 多少 个 ？	x = [a] / ( [b] - [c] )	{'[a]': '714', '[b]': '48', '[c]': '6'}	17
一 个数 的 [a] 倍 是 [b] ， 这个 数 = ．	x = [b] / [a]	{'[a]': '2.5', '[b]': '62.5'}	25
一 本 故事书 每天 看 [a] 页 ， 看 了 [b] 天 ， 还 剩 [c] 页 ， 这本 故事书 共 多少 页 ．	x = [a] * [b] + [c]	{'[a]': '16', '[b]': '5', '[c]': '9'}	89
王 华 和 张 强 两 人 骑 自行车 同时 从 两地 相对 出发 ， 王 华 骑 到 全程 的 [a] 与 张 强 相遇 ， 张 强 继续 以 每 小时 [b] 千米 的 速度 向前 骑 ， 用 2.5 小时 骑 完 余下 的 路程 ， 求 王 华 的 速度 ．	x = [b] / ( ( 1 - [a] ) / [a] )	{'[a]': '0.625', '[b]': '12'}	20
