小 红 每 小时 跳绳 [a] 下 ， 小 军 每 小时 跳 的 下 数 比 小 红 的 [b] 倍 多 [c] 下 ， 小 军 每 小时 跳 多少 下 ？	x = [a] * [b] + [c]	{'[a]': '25', '[b]': '3', '[c]': '10'}	85
小 明 看 一 本书 ， 第一天 看 了 全书 的 [a] ， 第 二 天 比 第一天 多 看 [b] 页 ， 剩下 的 [c] 页 第 [d] 天 看 完 ， 这 本书 共有 多少 页 ？	x = ( [c] + [b] ) / ( 1 - [a] - [a] )	{'[a]': '0.2', '[b]': '14', '[c]': '25', '[d]': '3'}	65
一 个数 除以 [a] ， 商 [b] 余 [c] ， 这个 数 = ．	x = [b] * [a] + [c]	{'[a]': '12', '[b]': '3', '[c]': '7'}	43
[a] （ [b] ） 班 有 男生 [c] 人 ， 女生 [d] 人 ． 体育课 上 ， 周 老师 把 他们 每 [e] 人 站 一队 ， 一共 可以 站 多少 队 ？ 列 综合 算式 ．	x = ( [c] + [d] ) / [e]	{'[a]': '4', '[b]': '2', '[c]': '25', '[d]': '23', '[e]': '8'}	6
在 一次 数学 竞赛 中共 有 [a] 道 题 ， 每 做 对 一 题 得 [b] 分 ， 做 错 或 不 做 扣 [c] 分 ， 小 华 得 了 [d] 分 ， 他 共 做 对 了 几道 题 ？	x = [a] - ( [a] * [b] - [d] ) / ( [b] + [c] )	{'[a]': '20', '[b]': '5', '[c]': '1', '[d]': '70'}	15
比 一个 数多 [a] % 的 数 是 [b] ， 这个 数 = ？	x = [b] / ( 1 + ( [a] / 100 ) )	{'[a]': '12', '[b]': '112'}	100
[a] 个 [b] 组成 的 数 = ．	x = [b] * [a]	{'[a]': '72', '[b]': '0.01'}	0.72
一 辆 压路机 每分钟 行驶 [a] 米 ， 压路 的 宽度 为 [b] 米 ． 如果 行驶 压路机 [c] 分钟 ， 可以 压路 多少 平方米 ？	x = [a] * [c] * [b]	{'[a]': '50', '[b]': '3', '[c]': '12'}	1800
小 明 把 [a] 元 存入 银行 ， 定期 整存整取 [b] 年 ． 如果 按 年利率 [c] % 计算 ， 到期 后 小 明 可 得 利息 多少 元 ．	x = [a] * (3.33 / 100 ) * [b]	{'[a]': '1800', '[b]': '3', '[c]': '3.33'}	179.82
李 东 拿 [a] 元 钱 买 文具 ． 他 买 铅笔 已 用 去 [b] 元 ， 剩下 的 钱 买 练习簿 ， 每 本 [c] 元 ． 他 可以 买 多少 本 练习簿 ？	x = ( [a] - [b] ) / [c]	{'[a]': '5', '[b]': '1.5', '[c]': '0.35'}	10
一 只 蝴蝶 [a] 小时 飞行 [b] 千米 ， 一只 蜜蜂 的 飞行速度 是 这 只 蝴蝶 的 [c] 倍 ， 这 只 蜜蜂 每 小时 飞行 多少 千米 ？	x = [b] / [a] * [c]	{'[a]': '0.8', '[b]': '5.6', '[c]': '2.5'}	17.5
一 班 开展 课外活动 ， 全班 人数 的 [a] 参加 科技 组 ， 比 参加 阅读 组 的 少 占 全班 人数 的 [b] ， 参加 这 两个 组 的 人数 占 全班 人数 的 几分 之 几 ？	x = [a] + [b] + [a]	{'[a]': '0.14285714285714285', '[b]': '0.2857142857142857'}	((4)/(7))
甲 、 乙 两车 同时 从 A 、 B 两城 出发 ， 相向 而 行 ． 经过 一段时间 后 ， 甲 车行 了 全程 的 [a] ， 乙 车行 了 全程 的 [b] % ， 这时 两车 相距 [c] 千米 ． A 、 B 两城 相距 多少 千米 ？	x = [c] / ( [a] + ( [b] / 100 ) - 1 )	{'[a]': '0.6666666666666666', '[b]': '45', '[c]': '35'}	300
王 大伯 卖出 两桶 单价 相同 的 苹果 ， 一桶 是 [a] 千克 ， 另 一桶 是 [b] 千克 ； 两桶 苹果 所 卖 的 钱 相差 [c] 元 ． 平均 每千克 苹果 的 价钱 = 多少 元 ？	x = [c] / ( [b] - [a] )	{'[a]': '18', '[b]': '24', '[c]': '10.8'}	1.8
在 一 正方形 花池 的 [a] 周 栽 了 [b] 棵 柳树 ， 每 两棵 柳树 之间 的 间隔 是 [c] 米 ， 这个 正方形 的 周长 = 多少 米 ？	x = [b] * [c]	{'[a]': '4', '[b]': '44', '[c]': '20'}	880
一 件 工作 ， 甲 做 [a] 天 可以 完成 ， 乙 做 [b] 天 可以 完成 ． 现在 甲 先 做 了 [c] 天 ， 余下 的 工作 由 乙 继续 完成 ． 乙 需要 做 几天 可以 完成 全部 工作 ？	x = ( 1 - 1 / [a] * [c] ) / ( 1 / [b] )	{'[a]': '9', '[b]': '6', '[c]': '3'}	4
李 叔叔 把 [a] 元 人民 存入 银行 ， 定期 [b] 年 ， 年利率 为 [c] % ， 到期 后 他 一共 从 银行 取回 多少 元 钱 ？	x = [a] + [a] * (2.25 / 100 ) * [b]	{'[a]': '2000', '[b]': '2', '[c]': '2.25'}	2090
某地 平均 年 日照 [a] 小时 ， 乙地 年 日照时间 比 它 短 [b] ． 乙地 年 日照时间 比 它 短 多少 小时 ？	x = [a] * [b]	{'[a]': '1200', '[b]': '0.25'}	300
一 种 药水 由 药 和 水 按 [a] ： [b] 配制 而 成 ， 要 配制 这种 药水 [c] 千克 需要 药 多少 千克 ．	x = [c] * ( ( [a] ) / ( [a] + [b] ) )	{'[a]': '1', '[b]': '20', '[c]': '84'}	4
水果店 运 来 苹果 [a] 箱 ， 运 来 的 生 梨 比 苹果 少 [b] 箱 ， 运 来 的 桔子 是 生 梨 的 [c] 倍 ， 运 来 桔子 多少 箱 ？	x = ( [a] - [b] ) * [c]	{'[a]': '36', '[b]': '5', '[c]': '3'}	93
篮球 的 数量 比 足球 多 [a] ， 篮球 的 数量 是 足球 的 ( ( ( ) ) / ( ( ) ) ) ．	x = 1 + [a]	{'[a]': '0.25'}	((5)/(4))
修路 队 修 一条 路 ， 已经 修好 了 [a] 千米 ， 占 全长 的 [b] ， 这 条 路 长 多少 千米 ？	x = [a] / [b]	{'[a]': '24', '[b]': '0.4'}	60
甲 仓 有 粮食 若干 ， 运出 [a] 吨 后 ， 剩下 的 比 运走 的 多 [b] 吨 ， 甲 仓 原来 存有 粮食 多少 吨 ？	x = ( [a] + [b] ) + [a]	{'[a]': '3.5', '[b]': '2.7'}	9.7
一 台 电视机 原价 [a] 元 ． 提价 [b] 后 又 降价 [c] ． 现在 电视机 卖 多少 钱 一台 ？	x = [a] * ( 1 + [b] ) * ( 1 - [c] )	{'[a]': '1600', '[b]': '0.3', '[c]': '0.2'}	1664
妈妈 有 [a] 米 蓝 带子 ， [b] 米 红带子 ． 红带子 的 长 是 兰 带子 的 几倍 ？	x = [b] / [a]	{'[a]': '3', '[b]': '12'}	4
一 个 水果店 运 一批 水果 ． 第一次 运 了 [a] 千克 ， 第 二 次 运 了 [b] 千克 ， 两次 正好 运 了 这 批 水果 的 [c] ， 这 批 水果 有 多少 千克 ？	x = ( [a] + [b] ) / [c]	{'[a]': '50', '[b]': '70', '[c]': '0.25'}	480
甲乙 两车 相距 [a] 千米 ， 乙 车 在 前 ， 甲 车 在 后 ， 两车 同时 出发 ， [b] 小时 后 甲 车 追 上 乙 车 ， 已知 乙 车 每 小时 行 [c] 千米 ， 甲 车 每 小时 行 多少 千米 ．	x = [c] + [a] / [b]	{'[a]': '20', '[b]': '2', '[c]': '50'}	60
联华 超市 凭 会员卡 购物 可以 打 [a] ， 王老师 为 准备 联欢会 去 购买 某 品牌 饮料 [b] 箱 ， 他 使用 会员卡 共 付 [c] 元 ． 比 原价 便宜 了 多少 元 ？	x = [c] / [a] - [c]	{'[a]': '0.95', '[b]': '2', '[c]': '61.75'}	3.25
一 个数 除以 [a] ， 商 和 余数 都 是 [b] ， 这个 数 = ．	x = [a] * [b] + [b]	{'[a]': '24', '[b]': '19'}	475
甲 、 乙 两个 工程队 共同 开凿 一条 隧道 ． [a] 天 共 开凿 了 [b] 米 ， 甲队 每天 开凿 [c] 米 ， 乙 队 每天 开凿 多少 米 ？	x = [b] / [a] - [c]	{'[a]': '15', '[b]': '2070', '[c]': '65'}	73
快 车长 [a] 米 ， 每秒 行 [b] 米 ， 慢 车长 [c] 米 ， 每秒 行 [d] 米 ． 两车 同 向 并行 ， 当 两车 车头 齐 时 ， 快车 几秒 可 越过 慢车 ？	x = [a] / ( [b] - [d] )	{'[a]': '182', '[b]': '20', '[c]': '1034', '[d]': '18'}	91
[a] （ [b] ） 班 的 同学 在 母亲节 都 表达 了 对 妈妈 的 节日 祝福 ． 其中 ， [c] 的 同学 送 了 鲜花 ， [d] 的 同学 给 了 妈妈 一个 香香的 吻 ， 其余 的 同学 都 送 上 了 自制 的 贺卡 ． 送 自制 贺卡 的 同学 占 全班 的 几分 之 几 ？	x = 1 - [c] - [d]	{'[a]': '5', '[b]': '3', '[c]': '0.3333333333333333', '[d]': '0.2'}	((7)/(15))
妈妈 在 水果 店里 买 了 [a] 个 苹果 ， 小 刚 吃 了 [b] 个 ， 妈妈 吃 了 [c] 个 ， 还 剩 多少 个 苹果 ．	x = [a] - [b] - [c]	{'[a]': '18', '[b]': '3', '[c]': '7'}	8
一 根 绳子 长 [a] 米 ， 剪 [b] 米 做 一根 长 跳绳 ， 剩下 的 每 [c] 米 做 一根 短 跳绳 ， 最 多 做 几根 短 跳绳 ？	x = ( [a] - [b] ) / [c]	{'[a]': '24', '[b]': '6', '[c]': '2'}	9
爬 雪山 与 在 平地上 行走 完全 不同 ， 需要 一步 一个 脚窝 地 向前 跋涉 ． 同学 们 在 雪地 中 平均 每分钟 可 行走 [a] 米 ， 从 山脚 到 山顶 走 了 [b] 小时 ， 从 山脚 到 山顶 约 有 多少 米 的 路程 ？	x = [a] * [b]	{'[a]': '8', '[b]': '0.75'}	6
小 明 每天 早上 跑步 [a] 分钟 ， 他 的 速度 大约 是 [b] 米 / 分 ， 他 每天 大约 跑步 多少 米 ．	x = [b] * [a]	{'[a]': '13', '[b]': '180'}	2340
甲 、 乙 两车 从 A 、 B 两城 同时 相对 开出 ， 甲 车 平均 每 小时 行驶 [a] 千米 ， 乙 车 平均 每 小时 行驶 [b] 千米 ， 经过 [c] 小时 两车 在 途中 相遇 ． A 、 B 两城 相距 多少 千米 ？	x = ( [a] + [b] ) * [c]	{'[a]': '75.5', '[b]': '65.5', '[c]': '4.5'}	634.5
学校 走廊 的 柱子 高 [a] 米 ， 底面 周长 [b] 米 ， 给 [c] 根 这样 的 柱子 刷油漆 ， 每千克 油漆 可以 漆 [d] 平方米 ， 一共 要 用 油漆 多少 千克 ？	x = [b] * [a] * [c] / [d]	{'[a]': '3', '[b]': '3.14', '[c]': '100', '[d]': '2'}	471
一 个 工人 锯木 料 ， 他 用 [a] 分钟 把 一段 长 木料 锯 成 了 [b] 段 ， 如果 保持 工作 速度 不变 ， 再 把 每 段 木料 锯 成 两段 ， 还 需要 多少 分钟 ．	x = [a] / ( [b] - 1 ) * [b]	{'[a]': '15', '[b]': '4'}	20
李 大爷 买 了 [a] 年期 的 国家 建设 债券 [b] 元 ， 如果 年利率 为 [c] % ， 到期 时 他 可 获 本金 和 利息 共 多少 元 ．	x = [b] + [b] * (5.74 / 100 ) * [a]	{'[a]': '3', '[b]': '1000', '[c]': '5.74'}	1172.2
常德市 的 出租车 起步价 是 [a] 元 （ 限定 [b] 千米 内 ） ， 每 超过 [c] 千米 要 多付 [d] 元 ． 星期天 小 明 一家人 坐 出租车 从 家 出发 到 爷爷奶奶 家 看望 他们 ． 下车时 ， 爸爸 付 了 [e] 元 钱 ， 那么 请 你 算 一 算 ， 小 明 家 到 爷爷奶奶 家 有 多 远 ？	x = ( [e] - [a] ) / [d] + [b]	{'[a]': '5', '[b]': '4', '[c]': '1', '[d]': '1.5', '[e]': '29'}	20
甲 、 乙 两地 相距 [a] 千米 ， 货车 从 甲地 开出 ， 速度 是 [b] 千米 / 时 ， [c] 时 后 ， 客车 从 乙地 开出 ， 客车 行驶 [d] 时 后 与 货车 相遇 ． 客车 每 时 行驶 多少 千米 ？	x = ( [a] - [b] * ( [d] + [c] ) ) / [d]	{'[a]': '490', '[b]': '50', '[c]': '1', '[d]': '4'}	60
皮球 和 足球 一共 有 [a] 个 ， 皮球 和 足球 的 比 是 [b] ： [c] ， 皮球 比 足球 少 多少 个 ？	x = [a] / ( [b] + [c] ) * ( [c] - [b] )	{'[a]': '91', '[b]': '2', '[c]': '5'}	39
校园 里 栽 的 杨树 是 松树 的 [a] ， 栽 的 松树 是 柳树 的 [b] ， 已知 栽 了 [c] 棵 杨树 ， 校园 里 栽 了 多少 棵 柳树 ？	x = [c] / [a] / [b]	{'[a]': '0.75', '[b]': '0.8', '[c]': '120'}	200
小学 买来 价格 相同 的 排球 和 价格 相同 的 篮球 各 [a] 个 ， 一 共用 去 [b] 元 ， 一个 排球 [c] 元 ， 一个 篮球 多少 钱 ？	x = ( [b] - [c] * [a] ) / [a]	{'[a]': '6', '[b]': '510', '[c]': '40'}	45
一 块 [a] 公顷 的 菜地 需 施肥 [b] 吨 ， 平均 每 公顷 施肥 多少 吨 ？	x = [b] / [a]	{'[a]': '6', '[b]': '0.7272727272727273'}	((4)/(33))
一 本 [a] 页 的 童话 书 ， 小 明 [b] 天 就 读完 ， 照 这样 的 阅读 速度 ， 一本 [c] 页 的 书 ， 小 明 要 多少 天 读完 ？	x = [c] / ( [a] / [b] )	{'[a]': '247', '[b]': '13', '[c]': '171'}	9
新光 电器城 一种 DVD 的 原价 是 每 台 [a] 元 ， 现在 降价 [b] % 出售 ． 这种 DVD 现在 的 售价 = 多少 元 ．	x = [a] * ( 1 -( [b] / 100 ) )	{'[a]': '1850', '[b]': '20'}	1480
一 个 运输队 承包 运输 [a] 套 玻璃 茶具 ． 运输 合同规定 ： 每套 茶具 运费 [b] 元 ， 每 损坏 一套 茶具 ， 不仅 不得 运费 ， 还要 从 总 费 中 扣除 赔偿费 [c] 元 ． 结果 这个 运输队 实际 得到 运费 [d] 元 ， 那么 ， 在 运输 过程 中 一共 损坏 了 多少 套 茶具 ．	x = ( [a] * [b] - [d] ) / ( [c] + [b] )	{'[a]': '1998', '[b]': '1.6', '[c]': '18', '[d]': '3059.6'}	7
小 红 家 到 学校 的 距离 是 [a] 米 ， 早上 ， 小 红 从 家 到 学校 ， 已 行 了 全程 的 [b] ， 她 现在 离家 有 多 远 ？	x = [a] * [b]	{'[a]': '800', '[b]': '0.75'}	600
一 桶 油 ， 第一次 倒 出 [a] % ， 第 二 次 倒 出 剩下 的 [b] % ， 这时 还 剩下 [c] 千克 ， 这 桶 油 原有 多少 千克 ？	x = [c] / ( 1 - (37.5 / 100 ) - ( 1 - (37.5 / 100 ) ) *( [b] / 100 ) )	{'[a]': '37.5', '[b]': '40', '[c]': '30'}	80
小 军 的 身高 为 [a] cm ， 比 他 父亲 身高 的 [b] 少 [c] cm ， 他 父亲 的 身高 = 多少 厘米 ？	x = ( [a] + [c] ) / [b]	{'[a]': '145', '[b]': '0.8333333333333334', '[c]': '5'}	180
浓度 为 [a] % 的 [b] 克 糖水 中 ， 加多少 克 水 就 得到 浓度 为 [c] % 的 糖水 ．	x = ( [b] *( [a] / 100 ) ) /( [c] / 100 ) - [b]	{'[a]': '20', '[b]': '80', '[c]': '8'}	120
A 地 到 B 地 的 公路 长 [a] 千米 ， 两辆 汽车 从 两地 相对 开出 ， 甲 车 每 小时 行 [b] 千米 ， 乙 车 每 小时 行 [c] 千米 ． 甲 车 先 开出 [d] 千米 后 ， 乙 车 才 出发 ． 乙 车 出发 后 几小时 两车 相遇 ？	x = ( [a] - [d] ) / ( [b] + [c] )	{'[a]': '384', '[b]': '38', '[c]': '42', '[d]': '64'}	4
一 款 原价 [a] 元 的 空调 先后 两次 降价 ， 第一次 降价 [b] % ， 第 二 次 又 降价 [c] % ． 现在 这 款 空调 的 售价 = 多少 元 ？	x = [a] * ( 1 -( [b] / 100 ) ) * ( 1 -( [c] / 100 ) )	{'[a]': '3000', '[b]': '10', '[c]': '5'}	2565
公园 外围 一圈 是 [a] 公里 ， [b] 小时 超级 马拉松 比赛 ， 小名 跑 了 [c] 圈 ， 一共 跑 多少 公里 ？	x = [a] * [c]	{'[a]': '1.09', '[b]': '24', '[c]': '140'}	152.6
电视机厂 今年 生产 电视机 [a] 台 ， 去年 产量比 今年 多 [b] ， 去年 生产 多少 台 ．	x = [a] * ( 1 + [b] )	{'[a]': '36000', '[b]': '0.25'}	45000
某班 存放 科技 书 [a] 本 ， 故事书 比 科技 书 的 [b] 倍 少 [c] 本 ， 故事书 有 多少 本 ？	x = [a] * [b] - [c]	{'[a]': '150', '[b]': '2', '[c]': '50'}	250
两地 相距 [a] 千米 ， 甲 、 乙 两 人 骑 自行车 同时 从 两地 相对 出发 ， 甲 车 每 小时 行 [b] 千米 ， 经过 [c] 小时 后 与 乙 车 相遇 ， 乙 车 每 小时 行 多少 千米 ？	x = [a] / [c] - [b]	{'[a]': '120', '[b]': '14', '[c]': '4'}	16
一 种 吸尘器 打 [a] 后 售价 [b] 元 ， 这种 吸尘器 原价 多少 元 ．	x = [b] / [a]	{'[a]': '0.9', '[b]': '585'}	650
[a] 与 [b] 的 和 比 [c] 与 [d] 的 和 多 多少 ？	x = ( [a] + [b] ) - ( [c] + [d] )	{'[a]': '3.3333333333333335', '[b]': '0.3333333333333333', '[c]': '0.8333333333333334', '[d]': '0.8'}	((61)/(30))
某 电子厂 十 月份 的 上 半月 完成 了 计划 的 [a] ， 下半月 完成 了 计划 的 [b] % ， 结果 超额完成 了 [c] 台 ， 这个 月 实际 生产 了 多少 台 ？	x = [c] / ( [a] + ( [b] / 100 ) - 1 ) + [c]	{'[a]': '0.4', '[b]': '75', '[c]': '30'}	230
鹅 的 孵化期 是 [a] 天 ， 鹅 的 孵化期 的 [b] 等于 鸭 的 孵化期 ； 鸡 的 孵化期 是 鸭 的 [c] ． 鸡 的 孵化期 = 多少 天 ？	x = [a] * [b] * [c]	{'[a]': '30', '[b]': '0.8', '[c]': '0.75'}	18
五年级 同学 站队 时 ， 站 成 [a] 人 一排 或 [b] 人 一排 都 还 剩 [c] 人 ， 五年级 至少 有 多少 人 ？	x = [a] * [b] + [c]	{'[a]': '5', '[b]': '7', '[c]': '3'}	38
甲乙 两列 火车 同时 从 AB 两地 相对 开出 ， 相遇 时 ， 甲乙 两车 所 行 的 路程 比 为 [a] ： [b] ， 已知 乙 车 每 小时 行 [c] 千米 ， 甲 车行 完全 程 要 [d] 小时 ． AB 两地 相距 多少 千米 ？	x = [c] / [b] * [a] * [d]	{'[a]': '4', '[b]': '5', '[c]': '72', '[d]': '10'}	576
一 件 儿童 上衣 价格 是 [a] 元 ， 一件 成人 上衣 价格 是 [b] 元 ． 一件 成人 上衣 的 价格 是 一件 儿童 上衣 价格 的 多少倍 ？	x = [b] / [a]	{'[a]': '32', '[b]': '288'}	9
某 工厂 积极开展 植树 活动 ． 第一 车间 [a] 人 ， 第 二 车间 [b] 人 ， 平均 每人 植树 [c] 棵 ． 两个 车间 一共 植树 多少 棵 ？	x = [a] * [c] + [b] * [c]	{'[a]': '45', '[b]': '42', '[c]': '8'}	696
光明 小学 上 学期 书画 兴趣小组 有 [a] 人 ， 本学期 有 [b] 人 ， 本学期 人数 增加 了 百分之几 ？	x = ( [b] - [a] ) / [a]	{'[a]': '100', '[b]': '125'}	25%
工程队 要 修 一条 长 [a] 千米 的 公路 ， 前 [b] 天 每天 修 [c] 千米 ， 剩下 的 如果 每天 修 [d] 千米 ， 还要 几天 才能 修 完 ？	x = ( [a] - [c] * [b] ) / [d]	{'[a]': '250', '[b]': '3', '[c]': '30', '[d]': '40'}	4
甲 数 的 [a] 与 乙 数 的 [b] 相等 ． 如果 甲 数 是 [c] ， 则 乙 数 = ．	x = [c] * [a] / [b]	{'[a]': '0.3333333333333333', '[b]': '0.25', '[c]': '90'}	120
一 本 故事书 有 [a] 页 ， 小 明 每天 看 [b] 页 ， 小强 每天 看 [c] 页 ， 小 明 比 小强 迟 几天 看 完 ？	x = [a] / [b] - [a] / [c]	{'[a]': '192', '[b]': '32', '[c]': '48'}	2
[a] 比 一个 数 的 [b] 多 [c] ， 求 这个 数 = ？	x = ( [a] - [c] ) / [b]	{'[a]': '270', '[b]': '0.6666666666666666', '[c]': '30'}	360
一 个 长方体 盒子 的 长 是 [a] 米 ， 宽 是 [b] 米 ， 高 是 [c] 米 ． 这个 盒子 最 多 能 盛 多少 水 ？	x = [a] * [b] * [c]	{'[a]': '0.8', '[b]': '0.75', '[c]': '0.16666666666666666'}	((1)/(10))
圆柱 的 体积 是 [a] 立方厘米 ， 高 是 [b] 厘米 ， 底 面积 = 多少 平方厘米 ．	x = [a] / [b]	{'[a]': '75', '[b]': '15'}	5
战旗 文化 广场 移栽 一批 树苗 ． 如果 每行 栽 [a] 株 ， 要 栽 [b] 行 ， 如果 每行 栽 [c] 株 ， 要 栽 多少 行 ．	x = [a] * [b] / [c]	{'[a]': '21', '[b]': '20', '[c]': '28'}	15
某班 共有 [a] 人 ， 参加 美术 小组 的 有 [b] 人 ， 参加 音乐 小组 的 有 [c] 人 ， 有 [d] 人 两个 小组 都 参加 了 ． 这个 班 既 没 参加 美术 小组 也 没 参加 音乐 小组 的 有 多少 人 ？	x = [a] - ( [b] + [c] - [d] )	{'[a]': '46', '[b]': '12', '[c]': '23', '[d]': '5'}	16
海安 同济 大 药房 一种 药品 ， 降价 [a] 元 后 ， 现在 的 售价 比 原来 降低 了 [b] ． 这种 药品 原价 = 多少 元 ？	x = [a] / [b]	{'[a]': '12', '[b]': '0.2857142857142857'}	42
学校 组织 植树 活动 ， 四年级 有 [a] 人 参加 ， 五年级 参加 的 人数 比 四年级 的 [b] 倍 少 [c] 人 ． 五年级 有 多少 人 参加 ？	x = [a] * [b] - [c]	{'[a]': '136', '[b]': '2', '[c]': '16'}	256
金 湖 水域 面积 [a] 平方千米 ， 陆地 面积 是 水域 面积 的 [b] 倍 ， 陆地 面积 比 水域 面积 多 多少 平方千米 ？	x = [a] * [b] - [a]	{'[a]': '420.08', '[b]': '2.3'}	546.104
[a] 头 奶牛 [b] 天 吃 草 [c] 千克 ， 平均 每 都 奶牛 每天 吃 草 多少 千克 ？	x = [c] / [b] / [a]	{'[a]': '4', '[b]': '3', '[c]': '72.6'}	6.05
一 个 工厂 要 生产 [a] 个 零件 ， 前 [b] 天 生产 了 [c] 个 ， 剩下 的 要 在 [d] 天 内 完成 ， 平均 每天 生产 多少 个 ？	x = ( [a] - [c] ) / [d]	{'[a]': '3000', '[b]': '6', '[c]': '750', '[d]': '15'}	150
一 个 平行四边形 的 面积 是 [a] 平方米 ， 底边 上 的 高 是 [b] 米 ， 底 长 = 多少 米 ．	x = [a] / [b]	{'[a]': '4.5', '[b]': '1.5'}	3
同学 们 参加 植树 活动 ， 四年级 栽 了 [a] 棵 ， 六年级 栽 的 棵 树 比 四年级 的 [b] 倍 少 [c] 棵 ， 四年级 比 六年级 少 栽 多少 棵 ？	x = [a] * [b] - [c] - [a]	{'[a]': '42', '[b]': '3', '[c]': '18'}	66
某 车间 要 加工 [a] 个 机器 零件 ， 已经 工作 了 [b] h ， 平均 每 小时 加工 [c] 个 零件 ． 为了 赶任务 ， 剩下 的 要 在 [d] h 内 加工 完 ， 平均 每 小时 加工 多少 个 零件 ？	x = ( [a] - [c] * [b] ) / [d]	{'[a]': '550', '[b]': '3.5', '[c]': '52', '[d]': '4'}	92
食堂 买来 [a] 桶 油 ， 每桶 油 质量 相等 ． 如果 从 每桶 油 中 各 取出 [b] 千克 油 ， 则 剩下 的 油 与 原来 [c] 桶 油 的 质量 相等 ． 原来 每桶 油 重 多少 千克 ？	x = [b] * [a] / ( [a] - [c] )	{'[a]': '7', '[b]': '30.4', '[c]': '3'}	53.2
