小 军 的 身高 为 [a] cm ， 比 他 父亲 身高 的 [b] 少 [c] cm ， 他 父亲 的 身高 = 多少 厘米 ？	x = ( [a] + [c] ) / [b]	{'[a]': '145', '[b]': '0.8333333333333334', '[c]': '5'}	180
A 地 到 B 地 的 公路 长 [a] 千米 ， 两辆 汽车 从 两地 相对 开出 ， 甲 车 每 小时 行 [b] 千米 ， 乙 车 每 小时 行 [c] 千米 ． 甲 车 先 开出 [d] 千米 后 ， 乙 车 才 出发 ． 乙 车 出发 后 几小时 两车 相遇 ？	x = ( [a] - [d] ) / ( [b] + [c] )	{'[a]': '384', '[b]': '38', '[c]': '42', '[d]': '64'}	4
一 款 原价 [a] 元 的 空调 先后 两次 降价 ， 第一次 降价 [b] % ， 第 二 次 又 降价 [c] % ． 现在 这 款 空调 的 售价 = 多少 元 ？	x = [a] * ( 1 -( [b] / 100 ) ) * ( 1 -( [c] / 100 ) )	{'[a]': '3000', '[b]': '10', '[c]': '5'}	2565
电视机厂 今年 生产 电视机 [a] 台 ， 去年 产量比 今年 多 [b] ， 去年 生产 多少 台 ．	x = [a] * ( 1 + [b] )	{'[a]': '36000', '[b]': '0.25'}	45000
[a] 与 [b] 的 和 比 [c] 与 [d] 的 和 多 多少 ？	x = ( [a] + [b] ) - ( [c] + [d] )	{'[a]': '3.3333333333333335', '[b]': '0.3333333333333333', '[c]': '0.8333333333333334', '[d]': '0.8'}	((61)/(30))
某 电子厂 十 月份 的 上 半月 完成 了 计划 的 [a] ， 下半月 完成 了 计划 的 [b] % ， 结果 超额完成 了 [c] 台 ， 这个 月 实际 生产 了 多少 台 ？	x = [c] / ( [a] + ( [b] / 100 ) - 1 ) + [c]	{'[a]': '0.4', '[b]': '75', '[c]': '30'}	230
甲乙 两列 火车 同时 从 AB 两地 相对 开出 ， 相遇 时 ， 甲乙 两车 所 行 的 路程 比 为 [a] ： [b] ， 已知 乙 车 每 小时 行 [c] 千米 ， 甲 车行 完全 程 要 [d] 小时 ． AB 两地 相距 多少 千米 ？	x = [c] / [b] * [a] * [d]	{'[a]': '4', '[b]': '5', '[c]': '72', '[d]': '10'}	576
一 件 儿童 上衣 价格 是 [a] 元 ， 一件 成人 上衣 价格 是 [b] 元 ． 一件 成人 上衣 的 价格 是 一件 儿童 上衣 价格 的 多少倍 ？	x = [b] / [a]	{'[a]': '32', '[b]': '288'}	9
[a] 比 一个 数 的 [b] 多 [c] ， 求 这个 数 = ？	x = ( [a] - [c] ) / [b]	{'[a]': '270', '[b]': '0.6666666666666666', '[c]': '30'}	360
金 湖 水域 面积 [a] 平方千米 ， 陆地 面积 是 水域 面积 的 [b] 倍 ， 陆地 面积 比 水域 面积 多 多少 平方千米 ？	x = [a] * [b] - [a]	{'[a]': '420.08', '[b]': '2.3'}	546.104
某 车间 要 加工 [a] 个 机器 零件 ， 已经 工作 了 [b] h ， 平均 每 小时 加工 [c] 个 零件 ． 为了 赶任务 ， 剩下 的 要 在 [d] h 内 加工 完 ， 平均 每 小时 加工 多少 个 零件 ？	x = ( [a] - [c] * [b] ) / [d]	{'[a]': '550', '[b]': '3.5', '[c]': '52', '[d]': '4'}	92
小 明 看 一 全书 ， 第一天 看 了 全书 的 [a] % ， 第 二 天 看 了 [b] 页 ， 这时 已 看 的 和 未 看 的 页数 的 比 是 [c] ： [d] ， 这 本书 有 多少 页 ？	x = [b] / ( 1 - ( ( [d] ) / ( [c] + [d] ) ) -( [a] / 100 ) )	{'[a]': '30', '[b]': '15', '[c]': '2', '[d]': '3'}	150
一 个 小组 有 [a] 个 工人 ， 同时 加工 塑料 封面 ， 平均 每人 加工 [b] 个 ． 把 其中 的 [c] 个 装 在 箱子 里 ， 还 剩下 多少 个 ？	x = [a] * [b] - [c]	{'[a]': '9', '[b]': '105', '[c]': '850'}	95
把 [a] 克 盐 溶解 在 [b] 克 的 水 里面 ， 盐 的 质量 占 盐水 的 几分 之 几 ？	x = [a] / ( [a] + [b] )	{'[a]': '2', '[b]': '200'}	((1)/(101))
小 华 家 今年 植树 [a] 棵 ， 比 去年 少 植 了 [b] 棵 ， 今年 比 去年 少 植 了 百分之几 ？	x = [b] / ( [a] + [b] )	{'[a]': '16', '[b]': '4'}	20%
[a] （ [b] ） 班 共有 学生 [c] 人 ， 其中 男生 人数 是 女生 人数 的 [d] ， 女生 有 多少 人 ．	x = [c] / ( [b] + [d] )	{'[a]': '6', '[b]': '1', '[c]': '63', '[d]': '0.8'}	35
甲 、 乙 、 丙 、 丁 、 戊 [a] 人 拿出 同样 多 的 钱 ， 合伙 订购 同样 规格 的 若干 件 货物 ， 货物 买来 后 ， 甲 、 乙 、 丙 、 丁 分别 比 戊 多 拿 了 [b] 、 [c] 、 [d] 、 [e] 件 货物 ， 最后 结算 时 ， 丙 付给 戊 [f] 元 ， 那么 丁 应付 给 戊 多少 元 ．	x = [f] / [d] * [e]	{'[a]': '5', '[b]': '7', '[c]': '8', '[d]': '10', '[e]': '15', '[f]': '24'}	36
一 辆 汽车 从 甲 城 开往 乙 城 ， 上午 用 [a] 小时 行 了 [b] 千米 ． 照 这样 的 速度 ， 它 还要 再行 [c] 小时 才能 到达 乙 城 ， 甲乙 两城 相距 多少 千米 ？	x = [b] / [a] * ( [a] + [c] )	{'[a]': '3.5', '[b]': '217', '[c]': '4.5'}	496
食堂 运 来 一批 大米 ， 吃 了 一 星期 后 ， 剩下 的 比 吃 了 的 多 [a] 千克 ， 剩下 [b] 千克 ． 食堂 运 来 多少 千克 大米 ？	x = [b] - [a] + [b]	{'[a]': '14.7', '[b]': '98.7'}	182.7
一 个 班 原来 有 [a] 人 ， 男生 有 [b] 人 ， 后来 又 转 来 多少 个 女生 ， 这时 女生 人数 占 全班 人数 的 [c] % ．	x = [b] / ( 1 -( [c] / 100 ) ) - [a]	{'[a]': '48', '[b]': '30', '[c]': '40'}	2
甲 、 乙 两 人 从 两地 同时 相对 出发 ， 甲 每分钟 行 [a] 米 ， 乙 每分钟 行 [b] 米 ， 经过 [c] 分钟 两 人 相遇 ， 两地 相距 多少 米 ？	x = ( [a] + [b] ) * [c]	{'[a]': '110', '[b]': '120', '[c]': '15'}	3450
新华 小学 有 学生 [a] 人 ， 六年级 学生 人数 占 全校学生 总数 的 [b] ， 五年级 学生 人数 比 六年级 多 [c] ， 五年级 有 学生 多少 人 ？	x = [a] * [b] * ( 1 + [c] )	{'[a]': '825', '[b]': '0.4', '[c]': '0.09090909090909091'}	360
解放军 叔叔 为 汶川 灾区 架设 一条 [a] 米 的 通讯 线路 ， 前 [b] 天 平均 每天 架设 [c] 米 ， 剩下 的 [d] 天 架设 完 ， 最后 两天 平均 每天 要 架设 多少 米 ？	x = ( [a] - [c] * [b] ) / [d]	{'[a]': '2000', '[b]': '3', '[c]': '350', '[d]': '2'}	475
一 个数 除以 [a] ， 商 是 [b] ， 余数 是 [c] ， 这个 数 = ．	x = [b] * [a] + [c]	{'[a]': '8', '[b]': '32', '[c]': '5'}	261
一 人 有 米 ， 过 关税 时 第一次 收取 [a] ， 第 二 次 收取 剩下 的 [b] ， 第 [c] 次 收取 剩下 的 [d] ， 还 剩 [e] 斗 米 ， 问 原有 几斗 米 ？	x = [e] / ( 1 - [d] ) / ( 1 - [b] ) / ( 1 - [a] )	{'[a]': '0.3333333333333333', '[b]': '0.2', '[c]': '3', '[d]': '0.14285714285714285', '[e]': '5'}	((175)/(16))
白酒 的 商标 上 写 着 ： 酒精度 [a] % ， 净 含 题 [b] ml ， 这 瓶 酒 含水 多少 ml ．	x = [b] * ( 1 -( [a] / 100 ) )	{'[a]': '45', '[b]': '50'}	27.5
王 乐 和 张 强 两 人 从 相距 [a] 米 的 两地 相向 而 行 ， 王 乐 每分钟 行 [b] 米 ， 张 强 每分钟 行 [c] 米 ， 王 乐 出发 [d] 分钟 后 张 强 才 出发 ， 张 强 出发 几分钟 与 王 乐 相遇 ？	x = ( [a] - [b] * [d] ) / ( [c] + [b] )	{'[a]': '2280', '[b]': '60', '[c]': '80', '[d]': '3'}	15
[a] * [b] * [c] * [d] * [e] = ．	x = [a] * [b] * [c] * [d] * [e]	{'[a]': '125', '[b]': '111', '[c]': '5', '[d]': '8', '[e]': '4'}	2220000
某 工厂 有 职工 [a] 人 ， 某 天 出勤率 是 [b] % ， 其中 出勤 女工 占 出勤 职工 的 [c] % ， 这天 出勤 的 女工 有 多少 人 ．	x = [a] *( [b] / 100 ) *( [c] / 100 )	{'[a]': '500', '[b]': '95', '[c]': '60'}	285
[a] / [b] 的 商 是 [c] 时 ， 余数 = ．	x = [a] - [b] * [c]	{'[a]': '1300', '[b]': '600', '[c]': '2'}	100
明明 和 圆圆 比赛 跳绳 ， 明明 跳 了 [a] 下 ， 圆圆 比 明明 少 跳 [b] 下 ， 圆圆 跳 了 多少 下 ？	x = [a] - [b]	{'[a]': '45', '[b]': '23'}	22
工程队 修 一段 公路 ， 第一天 修 了 全长 的 [a] ， 第 二 天 修 了 [b] 米 ， 第 [c] 天 修 了 全长 的 [d] ， 正好 修 完 ． 这 条 路 全长 多少 米 ？	x = [b] / ( 1 - [a] - [d] )	{'[a]': '0.25', '[b]': '150', '[c]': '3', '[d]': '0.375'}	400
用 一个 数 去除 [a] ， 等于 [b] ， 这个 数 = ？	x = [a] / [b]	{'[a]': '936', '[b]': '26'}	36
筑路 队 修筑 一条 长 [a] 米 的 公路 ， 甲队 单独 修 [b] 天 可以 完成 任务 ， 乙 队 单独 修 [c] 天 可以 完成 任务 ． 甲队 每天 修 的 比 乙 队 少 多少 米 ？	x = [a] / [c] - [a] / [b]	{'[a]': '1200', '[b]': '40', '[c]': '30'}	10
一 个数 乘 [a] 的 积 是 [b] ， 这个 数 = ．	x = [b] / [a]	{'[a]': '0.5', '[b]': '0.86'}	1.72
一 个 长方体 木块 ， 长 [a] cm ， 宽 [b] cm ， 高 [c] cm ， 把 它 削成 最大 的 正方体 ， 削去 部分 的 体积 = 多少 立方厘米 ？	x = [a] * [b] * [c] - [c] * [c] * [c]	{'[a]': '15', '[b]': '10', '[c]': '8'}	688
例 [a] ： 甲乙 两 人 分别 从 相距 [b] 千米 的 两地 同时 向东 而 行 ， 甲 骑 自行车 每 小时 行 [c] 千米 ， 乙 步行 每 小时 走 [d] 千米 ． 几小时 后 甲 可以 追 上 乙 ？	x = [b] / ( [c] - [d] )	{'[a]': '4', '[b]': '24', '[c]': '13', '[d]': '5'}	3
养殖场 养 了 [a] 头 肉牛 ， 比 养 的 奶牛 少 [b] ， 养 了 多少 头 奶牛 ？	x = [a] / ( 1 - [b] )	{'[a]': '420', '[b]': '0.14285714285714285'}	490
一 列 长 [a] 米 的 火车 以 每分钟 [b] 米 的 速度 通过 某 座 大桥 共用 了 [c] 分钟 ， 这 座 桥 长 多少 米 ．	x = [b] * [c] - [a]	{'[a]': '200', '[b]': '800', '[c]': '3'}	2200
一 本书 共 [a] 页 ， 小 刚 已经 看 了 [b] 页 ， 余下 的 要 在 [c] 天 内 看 完 ， 平均 每天 要 看 多少 页 ？	x = ( [a] - [b] ) / [c]	{'[a]': '258', '[b]': '142', '[c]': '4'}	29
除数 是 [a] ， 商 是 [b] ， 余数 是 [c] ， 被除数 = ．	x = [b] * [a] + [c]	{'[a]': '6', '[b]': '75', '[c]': '1'}	451
小 丽 比 小 兰 多 [a] 张 邮票 ， 小 兰 的 张 数 比 小 丽 少 [b] ， 小 兰 有 多少 张 邮票 ？	x = [a] / [b] * ( 1 - [b] )	{'[a]': '12', '[b]': '0.16666666666666666'}	60
计划 修 一条 [a] 米 长 的 公路 ， 前 [b] 天 修 了 这 条 公路 的 [c] % ， 照 这样 计算 ， 修 完 这 条 公路 还要 多少 天 ？	x = 1 / (( [c] / 100 ) / [b] ) - [b]	{'[a]': '360', '[b]': '5', '[c]': '25'}	15
一 只 钢笔 的 原价 是 [a] 元 ， [b] 后 的 价钱 = 多少 元 ．	x = [a] * [b]	{'[a]': '20', '[b]': '0.9'}	18
被除数 是 [a] ， 商 是 [b] ， 余数 是 [c] ， 除数 = ？	x = ( [a] - [c] ) / [b]	{'[a]': '123', '[b]': '15', '[c]': '3'}	8
小 莉 买 了 [a] 个 水杯 ， 付 了 [b] 元 ， 找回 [c] 元 ， 水杯 的 单价 = ．	x = ( [b] - [c] ) / [a]	{'[a]': '3', '[b]': '50', '[c]': '2.3'}	15.9
甲 、 乙 两地 相距 [a] 米 ， [b] 个人 轮流 推 着 几辆车 从 甲地 去 乙地 ， 平均 每人 推车 走 了 [c] 米 ， 他们 共推 了 多少 辆车 ．	x = [c] * [b] / [a]	{'[a]': '3200', '[b]': '8', '[c]': '2000'}	5
统计 部门 对 [a] 户 居民 家用电器 购买 情况 进行 调查 ， 他们 发现 每 至少 有 一种 电器 ， 其中 有 收录机 的 [b] 户 ， 有 彩电 的 [c] 户 ， 有 冰箱 的 [d] 户 ， 收录机 、 彩电 都 有 的 [e] 户 ， 彩电 、 冰箱 都 有 的 [f] 户 ， 没有 [f] 种 电器 都 具备 的 ， 收录机 和 电冰箱 都 有 的 共 多少 户 ．	x = ( [b] - [e] ) + ( [d] - [f] ) - ( [a] - [c] )	{'[a]': '39', '[b]': '25', '[c]': '20', '[d]': '12', '[e]': '10', '[f]': '3'}	5
小 明 看 一 本书 ， 第一天 看 了 全书 的 [a] 还 多 [b] 页 ， 正好 看 了 [c] 页 ． 这 本书 共有 多少 页 ？	x = ( [c] - [b] ) / [a]	{'[a]': '0.2', '[b]': '16', '[c]': '88'}	360
除数 是 [a] ， 商 是 [b] ， 被除数 = ？	x = [a] * [b]	{'[a]': '9', '[b]': '3'}	27
某 校服 厂 一套 小学生 夏装 卖 [a] 元 ， 一套 秋装 卖 [b] 元 ． 思源 小学 [c] （ [d] ） 班 有 [e] 人 ， 每人 预订 了 一套 夏装 和 一套 秋装 ， 一共 要 花 多少 钱 ？	x = ( [a] + [b] ) * [e]	{'[a]': '75', '[b]': '95', '[c]': '4', '[d]': '1', '[e]': '48'}	8160
小 敏 看 一本 卡通画 ， 每天 看 [a] 页 ， [b] 天 后 还 剩 全书 的 [a] % ， 这本 卡通画 有 多少 页 ？	x = ( [a] * [b] ) / ( 1 -( [a] / 100 ) )	{'[a]': '20', '[b]': '6'}	150
基建工 地 有 一批 水泥 ， 第一次 用 去 [a] 吨 ， 比 第 二 次 多用 去 [b] 吨 ， 还 余下 [c] 吨 ． 这 批 水泥 一共 有 多少 吨 ？	x = [a] + ( [a] - [b] ) + [c]	{'[a]': '7', '[b]': '0.75', '[c]': '5.5'}	18.75
农机站 有 [a] 千克 柴油 ， 用 了 [b] 天 ， 还 剩下 [c] 千克 ， 平均 每天 用 多少 千克 ？	x = ( [a] - [c] ) / [b]	{'[a]': '840', '[b]': '8', '[c]': '640'}	25
园林 工人 在 一条 公路 旁 栽 树木 ． 栽 松树 [a] 棵 ， 栽 的 柳树 是 松树 的 [b] 倍 ， 栽 的 梧桐树 是 柳树 的 [c] 倍 ． 栽 的 梧桐树 有 多少 棵 ？	x = [a] * [b] * [c]	{'[a]': '12', '[b]': '3', '[c]': '2'}	72
有 [a] 辆 彩车 排成一列 ， 每辆 彩车 长 [b] 米 ， 彩车 之间 相隔 [c] 米 ， 这 列 彩 车队 共 长 多少 米 ？	x = ( [a] - 1 ) * [c] + [a] * [b]	{'[a]': '58', '[b]': '4', '[c]': '5'}	517
每盒 水彩笔 [a] 元 ， 每张 绘画 纸 [b] 元 ， 每块 画板 [c] 元 ． 张老师 带 的 钱 正好 可以 买 [d] 盒 水彩笔 和 [e] 块 画板 ． 这些 钱 如果 买 绘画 纸 ， 可以 买 多少 张 ？	x = ( [a] * [d] + [c] ) / [b]	{'[a]': '13', '[b]': '4', '[c]': '23', '[d]': '9', '[e]': '1'}	35
水果店 上午 运 来 [a] 筐 苹果 ， 下午 运 来 [b] 筐 ， 下午 比 上午 多 运 来 [c] 千克 ， 平均 每 筐 重 多少 千克 ？	x = [c] / ( [b] - [a] )	{'[a]': '15', '[b]': '20', '[c]': '225'}	45
一 段 公路 长 [a] km ， 已经 修 了 [b] km ． 剩下 的 比 已修 的 少 多少 km ？	x = [b] - ( [a] - [b] )	{'[a]': '0.8888888888888888', '[b]': '0.6666666666666666'}	((4)/(9))
彩电 厂 生产 一批 彩电 ， 上午 运走 全部 的 [a] % ， 下午 运走 [b] 台 ， 这时 已 运走 的 占 全部 彩电 的 [c] % ， 上午 运走 多少 台 ？	x = [b] / (( [c] / 100 ) -( [a] / 100 ) ) *( [a] / 100 )	{'[a]': '75', '[b]': '240', '[c]': '95'}	900
菜场 运 来 一批 黄瓜 ， 每 筐 装 [a] 千克 ， 要 装 [b] 筐 ， 现在 每 筐 装 [c] 千克 ， 要 装 多少 筐 ．	x = [a] * [b] / [c]	{'[a]': '20', '[b]': '50', '[c]': '25'}	40
某 海岛 战士 为 解决 岛上 淡水 缺乏 问题 ， 和 当地 居民 共同 修建 一个 长 [a] m ， 宽 [b] m ， 可以 蓄 淡水 [c] 方 的 长方体 蓄水池 ， 现在 已经 挖出 [d] 方 的 土 ， 还要 往 下 挖 多 深 ？	x = ( [c] - [d] ) / ( [a] * [b] )	{'[a]': '22', '[b]': '10', '[c]': '396', '[d]': '66'}	1.5
市场 上 某种 品牌 的 笔记本电脑 刚 上市 时 [a] 元 ， 现在 降低 了 [b] % ． 现在 多少 元 ？	x = [a] * ( 1 -( [b] / 100 ) )	{'[a]': '8000', '[b]': '40'}	4800
妈妈 月 收入 [a] 元 ， 爸爸 月 收入 比 妈妈 高 [b] ， 爸爸 月 收入 多少 元 ？	x = [a] * ( 1 + [b] )	{'[a]': '1500', '[b]': '0.2'}	1800
小猫 杯 到 了 [a] 个 老鼠 ， 大 猫 捉 到 的 数量 是 小猫 的 [b] 倍 少 [c] 个 ． 大 猫 捉 了 多少 个 老鼠 ？	x = [a] * [b] - [c]	{'[a]': '39', '[b]': '4', '[c]': '17'}	139
王 飞 到 山上 图书馆 借书 ， 他 上山 每 小时 行 [a] 千米 ， 从 原 路 返回 ， 每 小时 行 [b] 千米 ． 求 他 上 下山 的 平均速度 ．	x = ( 1 + 1 ) / ( 1 / [a] + 1 / [b] )	{'[a]': '3', '[b]': '6'}	4
小强 有 [a] 张 邮票 ， 小 芳 的 邮票 数 是 小强 的 [b] 倍 ， 他们 一共 有 多少 张 邮票 ？	x = [a] * ( 1 + [b] )	{'[a]': '56', '[b]': '2'}	168
李老师 家住 的 那 座 楼房 ， 每层 有 [a] 阶 楼梯 ， 李老师 家住 [b] 楼 ， 今天 停电 ， 李老师 只有 从 楼梯 走 回家 ， 李老师 从 一楼 到 家 共 走 了 多少 阶 楼梯 ？	x = ( [b] - 1 ) * [a]	{'[a]': '20', '[b]': '15'}	280
四年级 学生 参加 象棋 兴趣小组 的 人数 有 [a] 人 ， 比 参加 书法 兴趣小组 人数 的 [b] % 少 [c] 人 ． 参加 书法 兴趣小组 的 多少 人 ？	x = ( [a] + [c] ) /( [b] / 100 )	{'[a]': '28', '[b]': '60', '[c]': '2'}	50
明明 买 了 一条 鱼 ， 重 [a] 千克 ， 每千克 [b] 元 ， 店 主要 明明 付 [c] 元 ． 店主 算 得 对 ？ 为什么 ？	x = [b] * [a]	{'[a]': '1.8', '[b]': '12.8', '[c]': '25.4'}	23.04
某 数 的 [a] 倍 - [b] 的 差 等于 [c] 个 [d] 连 加 的 和 ． 求 这个 数 ．	x = ( [d] * [c] + [b] ) / [a]	{'[a]': '3', '[b]': '4.8', '[c]': '4', '[d]': '0.3'}	2
[a] / [b] 与 [c] 的 差 ， 商 = ？	x = [a] / ( [b] - [c] )	{'[a]': '6000', '[b]': '59', '[c]': '35'}	250
王奶奶 家 上 月 用电 [a] 度 ， 这个 月 比 上个月 节约用电 [b] ， 这个 月 节约用电 多少度 ？	x = [a] * [b]	{'[a]': '48', '[b]': '0.125'}	6
[a] 辆 汽车 [b] 天 共 节约 汽油 [c] 千克 ． 平均 每辆 汽车 一天 节约 汽油 多少 千克 ？	x = [c] / [a] / [b]	{'[a]': '14', '[b]': '8', '[c]': '360.64'}	3.22
农具厂 计划 生产 一批 农具 ， 已经 生产 了 [a] 件 ， 还 剩 [b] 件 ， 还 剩 计划 的 几分 之 几 没有 完成 ？	x = [b] / ( [a] + [b] )	{'[a]': '240', '[b]': '660'}	((11)/(15))
小 明 拿 一些 钱 到 商店 买 练习本 ， 如果 买 大 练习本 可以 买 [a] 本 而 无 剩余 ； 如果 买 小 练习本 可以 买 [b] 本 而 无 剩余 ， 已知 每个 大 练习本 比 小 练习本 贵 [c] 元 ， 小 明 有 多少 元 钱 ？	x = [c] * [a] / ( [b] - [a] ) * [b]	{'[a]': '8', '[b]': '12', '[c]': '0.32'}	7.68
[a] 台 磨粉机 [b] 小时 磨 面粉 [c] 吨 ， 平均 一台 磨粉机 一 小时 能 磨 面粉 多少 千克 ？	x = [c] / [a] / [b]	{'[a]': '3', '[b]': '4', '[c]': '10.2'}	0.85
两架 飞机 分别 从 南沙群岛 和 广州 相对 飞 出 ， [a] 小时 后 在 离 中 点 [b] 千米 处 相遇 ， 已知 慢 飞机 每 小时 [c] 千米 ， 求快 飞机 的 速度 ．	x = ( [c] * [a] + [b] * [a] ) / [a]	{'[a]': '2', '[b]': '200', '[c]': '400'}	600
一 段 路 长 [a] 千米 ， 修 了 [b] 千米 ， 还 剩 多少 千米 没 修 ．	x = [a] - [b]	{'[a]': '4', '[b]': '0.3333333333333333'}	3((2)/(3))
学校 栽 了 一些 盆花 ． 如果 每个 教室 放 [a] 盆 ， 可以 放 [b] 个 教室 ． 如果 每个 教室 放 [c] 盆 ， 可以 放 多少 个 教室 ？	x = [a] * [b] / [c]	{'[a]': '12', '[b]': '24', '[c]': '16'}	18
甲 、 乙 两个 工程队 修 一条 长 [a] 米 的 公路 ， 他们 从 两端 同时 开工 ， 甲队 每天 修 [b] 米 ， 乙 队 每天 修 [c] 米 ， 多少 天 后 能够 修 完 这 条 公路 ？	x = [a] / ( [b] + [c] )	{'[a]': '1400', '[b]': '80', '[c]': '60'}	10
工程队 修 一条 路 ， 第一周 修 了 全长 的 [a] ， 第 二 周 修 了 [b] 米 ， 还 剩下 [c] 米 ， 这 条 路 全长 多少 米 ？	x = ( [c] + [b] ) / ( 1 - [a] )	{'[a]': '0.4', '[b]': '60', '[c]': '340'}	666((2)/(3))
有 [a] 个 棋子 ， 拿出 其中 的 [b] ， 拿出 了 多少 个 ．	x = [a] * [b]	{'[a]': '12', '[b]': '0.5'}	6
往 一个 容积 为 [a] 立方米 的 蓄水池 注水 ． [b] 小时 可以 注满 这个 水池 的 [c] ， 如果 要 把 这个 水池 全部 注满 水 ， 一共 需要 几小时 ？	x = 1 / ( [c] / [b] )	{'[a]': '600', '[b]': '4', '[c]': '0.4'}	10
公园 的 人工湖 里 有 [a] 只 黑天鹅 ， 白天鹅 的 只 数 比 黑天鹅 的 [b] 倍 还 多 [c] 只 ， 白天鹅 有 多少 只 ？	x = [a] * [b] + [c]	{'[a]': '28', '[b]': '3', '[c]': '9'}	93
水果店 运 来 的 苹果 比 梨 多 [a] 千克 ， 苹果 的 重量 是 梨 的 [b] 倍 ， 梨 重 多少 千克 ？	x = [a] / ( [b] - 1 )	{'[a]': '240', '[b]': '1.5'}	480
把 一个 圆柱 的 侧面 展开 ， 是 一个 边长 [a] cm 的 正方形 ， 这个 圆柱 的 底面 直径 = ．	x = [a] / 3.14	{'[a]': '9.42'}	3
一 本书 ， 小 红 已经 看 了 这 本书 的 [a] ， 还 剩 ( ( ( ) ) / ( ( ) ) ) 没 看 ．	x = 1 - [a]	{'[a]': '0.25'}	((3)/(4))
[a] - [b] - [c] = ．	x = [a] - [b] - [c]	{'[a]': '1', '[b]': '0.3333333333333333', '[c]': '0.4'}	((4)/(15))
